"District","District Code","School","School Code","Free/Reduced Price Meal Eligibility","Count","%"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Eligible for Free or Reduced-Price Meals",21,30.0
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Eligible for Free or Reduced-Price Meals",13,13.8
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Eligible for Free or Reduced-Price Meals",31,29.8
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Eligible for Free or Reduced-Price Meals",14,25.5
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Eligible for Free or Reduced-Price Meals",14,21.9
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Eligible for Free or Reduced-Price Meals",13,21.3
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","Eligible for Free or Reduced-Price Meals","*","*"
"Manchester School District","=""0770011""","Bowers School","=""0770111""","Eligible for Free or Reduced-Price Meals",14,6.6
"Manchester School District","=""0770011""","Buckley School","=""0770311""","Eligible for Free or Reduced-Price Meals","*","*"
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""","Eligible for Free or Reduced-Price Meals",61,21.3
"Manchester School District","=""0770011""","Highland Park School","=""0770411""","Eligible for Free or Reduced-Price Meals","*","*"
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""","Eligible for Free or Reduced-Price Meals",114,21.1
"Manchester School District","=""0770011""","Keeney School","=""0770611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Manchester School District","=""0770011""","Manchester High School","=""0776111""","Eligible for Free or Reduced-Price Meals",179,20.4
"Manchester School District","=""0770011""","Manchester Preschool Center","=""0778011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""","Eligible for Free or Reduced-Price Meals",52,65.8
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Manchester School District","=""0770011""","Martin School","=""0771611""","Eligible for Free or Reduced-Price Meals","*","*"
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""","Eligible for Free or Reduced-Price Meals",15,6.9
"Manchester School District","=""0770011""","Robertson School","=""0771011""","Eligible for Free or Reduced-Price Meals",7,3.7
"Manchester School District","=""0770011""","Verplanck School","=""0771211""","Eligible for Free or Reduced-Price Meals",34,13.6
"Manchester School District","=""0770011""","Waddell School","=""0771311""","Eligible for Free or Reduced-Price Meals",20,9.4
"Manchester School District","=""0770011""","Washington School","=""0771411""","Eligible for Free or Reduced-Price Meals",7,2.9
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""","Eligible for Free or Reduced-Price Meals",23,60.5
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Eligible for Free or Reduced-Price Meals",18,5.6
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Eligible for Free or Reduced-Price Meals",119,27.1
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Eligible for Free or Reduced-Price Meals",22,6.4
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Eligible for Free or Reduced-Price Meals",110,27.8
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""","Eligible for Free or Reduced-Price Meals",20,35.1
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Eligible for Free or Reduced-Price Meals",21,7.6
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Eligible for Free or Reduced-Price Meals",26,11.3
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Eligible for Free or Reduced-Price Meals",8,9.9
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Eligible for Free or Reduced-Price Meals",10,17.9
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","Eligible for Free or Reduced-Price Meals",22,7.1
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""","Eligible for Free or Reduced-Price Meals",9,2.7
"Stamford School District","=""1350011""","Hart School","=""1352211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Eligible for Free or Reduced-Price Meals",11,3.7
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Eligible for Free or Reduced-Price Meals",51,13.7
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Eligible for Free or Reduced-Price Meals",155,15.2
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Eligible for Free or Reduced-Price Meals",15,4.5
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Eligible for Free or Reduced-Price Meals",198,15.5
"Stamford School District","=""1350011""","Westover School","=""1351411""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Eligible for Free or Reduced-Price Meals",17,4.4
"Waterbury School District","=""1510011""","Barnard School","=""1510311""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""","Eligible for Free or Reduced-Price Meals",7,3.8
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Eligible for Free or Reduced-Price Meals",32,6.2
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Eligible for Free or Reduced-Price Meals",25,5.9
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Eligible for Free or Reduced-Price Meals",14,3.6
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Eligible for Free or Reduced-Price Meals",716,59.7
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Eligible for Free or Reduced-Price Meals",75,14.3
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Eligible for Free or Reduced-Price Meals",168,81.2
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Eligible for Free or Reduced-Price Meals",28,6.5
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Eligible for Free or Reduced-Price Meals",18,6.4
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Eligible for Free or Reduced-Price Meals",46,7.2
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Eligible for Free or Reduced-Price Meals",10,2.8
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Eligible for Free or Reduced-Price Meals",510,49.8
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Eligible for Free or Reduced-Price Meals",7,2.6
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Eligible for Free or Reduced-Price Meals",49,10.3
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Eligible for Free or Reduced-Price Meals",487,40.2
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Eligible for Free or Reduced-Price Meals",337,31.9
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Eligible for Free or Reduced-Price Meals",8,3.5
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Eligible for Free or Reduced-Price Meals",19,6.4
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Eligible for Free or Reduced-Price Meals",65,20.5
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Eligible for Free or Reduced-Price Meals",66,71.7
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Eligible for Free or Reduced-Price Meals",67,12.1
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Eligible for Free or Reduced-Price Meals",14,4.7
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Eligible for Free or Reduced-Price Meals",66,28.3
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Eligible for Free or Reduced-Price Meals",45,26.3
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Eligible for Free or Reduced-Price Meals",13,4.5
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Eligible for Free or Reduced-Price Meals",348,34.5
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Eligible for Free or Reduced-Price Meals",374,34.9
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Eligible for Free or Reduced-Price Meals",40,10.2
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""","Eligible for Free or Reduced-Price Meals","*","*"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""","Eligible for Free or Reduced-Price Meals",7,5.3
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Eligible for Free or Reduced-Price Meals",32,21.5
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","Eligible for Free or Reduced-Price Meals",26,15.9
"Wolcott School District","=""1660011""","Alcott School","=""1660611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""","Eligible for Free or Reduced-Price Meals","*","*"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","Eligible for Free or Reduced-Price Meals",23,14.9
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""","Eligible for Free or Reduced-Price Meals","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Eligible for Free or Reduced-Price Meals",27,14.2
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""","Eligible for Free or Reduced-Price Meals","*","*"
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Eligible for Free or Reduced-Price Meals",16,15.1
"Unified School District #1","=""3360015""","Bergin Correctional Institution","=""3361715""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #2","=""3470015""","Children''s Place School","=""3470115""","Eligible for Free or Reduced-Price Meals","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Eligible for Free or Reduced-Price Meals","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Eligible for Free or Reduced-Price Meals",54,41.5
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","Eligible for Free or Reduced-Price Meals","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","Eligible for Free or Reduced-Price Meals","*","*"
"Litchfield School District","=""0740011""","Center School","=""0740211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""","Eligible for Free or Reduced-Price Meals",8,18.2
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""","Eligible for Free or Reduced-Price Meals","*","*"
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","Eligible for Free or Reduced-Price Meals",7,13.7
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""","Eligible for Free or Reduced-Price Meals","*","*"
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""","Eligible for Free or Reduced-Price Meals","*","*"
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""","Eligible for Free or Reduced-Price Meals","*","*"
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Eligible for Free or Reduced-Price Meals",14,16.9
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Eligible for Free or Reduced-Price Meals",9,12.0
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Eligible for Free or Reduced-Price Meals","*","*"
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","Eligible for Free or Reduced-Price Meals",6,10.9
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Eligible for Free or Reduced-Price Meals",34,31.8
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","Eligible for Free or Reduced-Price Meals",15,15.3
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","Eligible for Free or Reduced-Price Meals","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","Eligible for Free or Reduced-Price Meals",13,8.6
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","Eligible for Free or Reduced-Price Meals",7,4.4
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Eligible for Free or Reduced-Price Meals",53,44.5
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","Eligible for Free or Reduced-Price Meals",19,19.6
"Stafford School District","=""1340011""","Staffordville School","=""1340311""","Eligible for Free or Reduced-Price Meals","*","*"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""","Eligible for Free or Reduced-Price Meals","*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Eligible for Free or Reduced-Price Meals",14,15.4
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Wallingford School District","=""1480011""","Highland School","=""1480211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Eligible for Free or Reduced-Price Meals",10,11.2
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Eligible for Free or Reduced-Price Meals",41,31.1
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Eligible for Free or Reduced-Price Meals",17,27.0
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Eligible for Free or Reduced-Price Meals",7,11.5
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Eligible for Free or Reduced-Price Meals","*","*"
"Windham School District","=""1630011""","Early Headstart","=""1638011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Windham School District","=""1630011""","Natchaug School","=""1630111""","Eligible for Free or Reduced-Price Meals",17,7.5
"Windham School District","=""1630011""","North Windham School","=""1630311""","Eligible for Free or Reduced-Price Meals",8,2.6
"Windham School District","=""1630011""","Partial Day Program","=""1638411""","Eligible for Free or Reduced-Price Meals","*","*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""","Eligible for Free or Reduced-Price Meals",6,2.1
"Windham School District","=""1630011""","Windham Center School","=""1630511""","Eligible for Free or Reduced-Price Meals",6,2.6
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Eligible for Free or Reduced-Price Meals",236,43.7
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","Eligible for Free or Reduced-Price Meals",232,29.9
"Windsor School District","=""1640011""","Clover Street School","=""1640111""","Eligible for Free or Reduced-Price Meals",8,7.5
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","Eligible for Free or Reduced-Price Meals",13,11.2
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""","Eligible for Free or Reduced-Price Meals",11,8.9
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""","Eligible for Free or Reduced-Price Meals","*","*"
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""","Eligible for Free or Reduced-Price Meals","*","*"
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","Eligible for Free or Reduced-Price Meals",92,33.3
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Eligible for Free or Reduced-Price Meals",138,38.4
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Eligible for Free or Reduced-Price Meals",16,18.2
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","Eligible for Free or Reduced-Price Meals",7,14.3
"Learn","=""2450014""","Learn Special Education","=""2459014""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Eligible for Free or Reduced-Price Meals","*","*"
"Learn","=""2450014""","The Friendship School","=""2450214""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Eligible for Free or Reduced-Price Meals",8,14.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","ACT Magnet School (Arts at the Capitol Theater) - Full Time","=""2536014""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Eligible for Free or Reduced-Price Meals",18,38.3
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Eligible for Free or Reduced-Price Meals","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Eligible for Free or Reduced-Price Meals",7,7.5
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","Eligible for Free or Reduced-Price Meals",21,15.6
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Eligible for Free or Reduced-Price Meals",9,11.5
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Eligible for Free or Reduced-Price Meals",55,25.3
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Eligible for Free or Reduced-Price Meals",14,12.1
"Explorations District","=""2720013""","Explorations","=""2726113""","Eligible for Free or Reduced-Price Meals",12,34.3
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc. Family Academy","=""2800113""","Eligible for Free or Reduced-Price Meals",60,19.9
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Eligible for Free or Reduced-Price Meals",32,20.6
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Eligible for Free or Reduced-Price Meals","*","*"
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Eligible for Free or Reduced-Price Meals",121,20.2
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Eligible for Free or Reduced-Price Meals",19,20.9
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","Eligible for Free or Reduced-Price Meals",117,40.9
"Charter School for Young Children on Asylum Hill District","=""2870013""","Charter School for Young Children on Asylum Hill  Inc.","=""2870113""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Achievement First Hartford Academy Inc. District","=""2880013""","Achievement First Hartford Academy Inc.","=""2880113""","Eligible for Free or Reduced-Price Meals",167,32.4
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Eligible for Free or Reduced-Price Meals",112,26.5
"Kent School District","=""0680011""","Kent Center School","=""0680111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""","Eligible for Free or Reduced-Price Meals","*","*"
"Killingly School District","=""0690011""","Killingly High School","=""0696111""","Eligible for Free or Reduced-Price Meals",82,27.7
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""","Eligible for Free or Reduced-Price Meals",89,22.8
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""","Eligible for Free or Reduced-Price Meals","*","*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""","Eligible for Free or Reduced-Price Meals","*","*"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","Eligible for Free or Reduced-Price Meals",6,9.4
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Eligible for Free or Reduced-Price Meals",12,21.4
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""","Eligible for Free or Reduced-Price Meals","*","*"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Eligible for Free or Reduced-Price Meals",19,13.7
