"District","District Code","School","School Code","Free/Reduced Price Meal Eligibility","Count","%"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Eligible for Free or Reduced-Price Meals",7,3.6
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Eligible for Free or Reduced-Price Meals",12,15.0
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Eligible for Free or Reduced-Price Meals","*","*"
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Eligible for Free or Reduced-Price Meals","*","*"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","Eligible for Free or Reduced-Price Meals","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Eligible for Free or Reduced-Price Meals",53,45.3
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","Eligible for Free or Reduced-Price Meals",24,27.6
"Stafford School District","=""1340011""","Staffordville School","=""1340311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Eligible for Free or Reduced-Price Meals",25,6.4
"Waterbury School District","=""1510011""","Barnard School","=""1510311""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterbury School District","=""1510011""","Brooklyn Elementary School","=""1511011""","Eligible for Free or Reduced-Price Meals",12,6.2
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Eligible for Free or Reduced-Price Meals",41,7.9
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Eligible for Free or Reduced-Price Meals",11,2.6
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Eligible for Free or Reduced-Price Meals",8,1.9
"Waterbury School District","=""1510011""","Comm Based PreK","=""1518741""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Eligible for Free or Reduced-Price Meals",633,54.5
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Eligible for Free or Reduced-Price Meals",97,17.9
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Eligible for Free or Reduced-Price Meals",179,84.4
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Eligible for Free or Reduced-Price Meals",52,12.0
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Eligible for Free or Reduced-Price Meals",43,19.5
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Eligible for Free or Reduced-Price Meals",75,10.4
"Waterbury School District","=""1510011""","Head Start","=""1518641""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Eligible for Free or Reduced-Price Meals",8,2.1
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Eligible for Free or Reduced-Price Meals",539,52.4
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Eligible for Free or Reduced-Price Meals",7,2.2
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Eligible for Free or Reduced-Price Meals",70,13.8
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Eligible for Free or Reduced-Price Meals",522,43.5
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Eligible for Free or Reduced-Price Meals",375,34.3
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Eligible for Free or Reduced-Price Meals",22,9.3
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Eligible for Free or Reduced-Price Meals",15,4.9
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Eligible for Free or Reduced-Price Meals",61,14.4
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Eligible for Free or Reduced-Price Meals",58,62.4
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Eligible for Free or Reduced-Price Meals",87,16.7
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Eligible for Free or Reduced-Price Meals",9,3.0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Eligible for Free or Reduced-Price Meals",71,28.0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Eligible for Free or Reduced-Price Meals",59,31.9
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Eligible for Free or Reduced-Price Meals",23,8.2
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Eligible for Free or Reduced-Price Meals",425,39.4
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Eligible for Free or Reduced-Price Meals",389,38.1
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Eligible for Free or Reduced-Price Meals",20,4.8
"Wolcott School District","=""1660011""","Alcott School","=""1660611""","Eligible for Free or Reduced-Price Meals","*","*"
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""","Eligible for Free or Reduced-Price Meals","*","*"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","Eligible for Free or Reduced-Price Meals",23,14.4
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""","Eligible for Free or Reduced-Price Meals","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Eligible for Free or Reduced-Price Meals",28,17.3
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""","Eligible for Free or Reduced-Price Meals","*","*"
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Eligible for Free or Reduced-Price Meals",11,14.9
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Eligible for Free or Reduced-Price Meals",21,30.9
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Eligible for Free or Reduced-Price Meals",11,23.4
"Unified School District #2","=""3470015""","Children''s Place School","=""3470115""","Eligible for Free or Reduced-Price Meals",13,36.1
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Eligible for Free or Reduced-Price Meals",44,40.0
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Eligible for Free or Reduced-Price Meals",128,18.9
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Eligible for Free or Reduced-Price Meals",6,5.8
"Norwalk School District","=""1030011""","Comm Based PreK","=""1038741""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Eligible for Free or Reduced-Price Meals",9,2.8
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Eligible for Free or Reduced-Price Meals",10,2.9
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Eligible for Free or Reduced-Price Meals",13,6.0
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Eligible for Free or Reduced-Price Meals",16,7.4
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Eligible for Free or Reduced-Price Meals",140,28.1
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Eligible for Free or Reduced-Price Meals",15,22.1
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Eligible for Free or Reduced-Price Meals",94,27.6
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Eligible for Free or Reduced-Price Meals",26,13.7
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Eligible for Free or Reduced-Price Meals",8,3.4
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Eligible for Free or Reduced-Price Meals",117,39.4
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Eligible for Free or Reduced-Price Meals","*","*"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","Eligible for Free or Reduced-Price Meals","*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","Eligible for Free or Reduced-Price Meals","*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","Eligible for Free or Reduced-Price Meals","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Eligible for Free or Reduced-Price Meals",23,19.8
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","Eligible for Free or Reduced-Price Meals",14,14.4
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","Eligible for Free or Reduced-Price Meals",10,7.8
"Windsor School District","=""1640011""","Clover Street School","=""1640111""","Eligible for Free or Reduced-Price Meals",14,12.0
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","Eligible for Free or Reduced-Price Meals",22,21.8
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""","Eligible for Free or Reduced-Price Meals",14,9.9
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""","Eligible for Free or Reduced-Price Meals","*","*"
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","Eligible for Free or Reduced-Price Meals",99,36.3
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Eligible for Free or Reduced-Price Meals",100,26.6
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""","Eligible for Free or Reduced-Price Meals","*","*"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""","Eligible for Free or Reduced-Price Meals","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Eligible for Free or Reduced-Price Meals",46,30.3
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","Eligible for Free or Reduced-Price Meals",29,20.3
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Eligible for Free or Reduced-Price Meals",91,18.0
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","Eligible for Free or Reduced-Price Meals",25,17.4
"Charter School for Young Children on Asylum Hill District","=""2870013""","Charter School for Young Children on Asylum Hill  Inc.","=""2870113""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Achievement First Hartford Academy Inc. District","=""2880013""","Achievement First Hartford Academy Inc.","=""2880113""","Eligible for Free or Reduced-Price Meals",99,29.6
"Unified School District #1","=""3360015""","Bergin Correctional Institution","=""3361715""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Gates Correctional Institution","=""3360515""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Eligible for Free or Reduced-Price Meals",71,18.7
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","Eligible for Free or Reduced-Price Meals","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","Eligible for Free or Reduced-Price Meals",6,9.2
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","Eligible for Free or Reduced-Price Meals",20,31.3
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","Eligible for Free or Reduced-Price Meals",27,25.5
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Eligible for Free or Reduced-Price Meals",52,27.1
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","Eligible for Free or Reduced-Price Meals","*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","Eligible for Free or Reduced-Price Meals","*","*"
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","Eligible for Free or Reduced-Price Meals","*","*"
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","Eligible for Free or Reduced-Price Meals","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Eligible for Free or Reduced-Price Meals",6,20.0
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""","Eligible for Free or Reduced-Price Meals","*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Eligible for Free or Reduced-Price Meals",12,12.2
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""","Eligible for Free or Reduced-Price Meals","*","*"
"Wallingford School District","=""1480011""","Highland School","=""1480211""","Eligible for Free or Reduced-Price Meals","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Eligible for Free or Reduced-Price Meals",12,12.6
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Eligible for Free or Reduced-Price Meals",46,34.1
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Eligible for Free or Reduced-Price Meals",26,36.1
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""","Eligible for Free or Reduced-Price Meals","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Eligible for Free or Reduced-Price Meals","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Eligible for Free or Reduced-Price Meals","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Eligible for Free or Reduced-Price Meals","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Winchester School District","=""1620011""","Pearson Academy","=""1620511""","Eligible for Free or Reduced-Price Meals","*","*"
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""","Eligible for Free or Reduced-Price Meals",18,17.1
"Windham School District","=""1630011""","Early Headstart","=""1638011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Windham School District","=""1630011""","Eastern Regional Academy/Windham","=""1639011""","Eligible for Free or Reduced-Price Meals",24,48.0
"Windham School District","=""1630011""","Natchaug School","=""1630111""","Eligible for Free or Reduced-Price Meals",12,5.2
"Windham School District","=""1630011""","North Windham School","=""1630311""","Eligible for Free or Reduced-Price Meals",13,4.1
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""","Eligible for Free or Reduced-Price Meals","*","*"
"Windham School District","=""1630011""","Windham Center School","=""1630511""","Eligible for Free or Reduced-Price Meals","*","*"
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Eligible for Free or Reduced-Price Meals",239,43.9
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","Eligible for Free or Reduced-Price Meals",214,27.9
"Area Cooperative Educational Services","=""2440014""","Collaborative Alternative Magnet School","=""2446114""","Eligible for Free or Reduced-Price Meals",53,77.9
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Eligible for Free or Reduced-Price Meals",63,38.0
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""","Eligible for Free or Reduced-Price Meals",124,28.2
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""","Eligible for Free or Reduced-Price Meals",10,9.0
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Eligible for Free or Reduced-Price Meals",47,49.5
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Eligible for Free or Reduced-Price Meals",17,7.6
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","Eligible for Free or Reduced-Price Meals","*","*"
"Learn","=""2450014""","Learn Special Education","=""2459014""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Eligible for Free or Reduced-Price Meals",11,4.8
"Learn","=""2450014""","The Friendship School","=""2450214""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","ACT Magnet School (Arts at the Capitol Theater) - Full Time","=""2536014""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Eligible for Free or Reduced-Price Meals",9,37.5
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Eligible for Free or Reduced-Price Meals",6,"*"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Eligible for Free or Reduced-Price Meals","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Eligible for Free or Reduced-Price Meals","*","*"
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","Eligible for Free or Reduced-Price Meals",24,18.3
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Eligible for Free or Reduced-Price Meals",13,14.3
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Eligible for Free or Reduced-Price Meals",79,38.9
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Eligible for Free or Reduced-Price Meals",9,8.6
"Explorations District","=""2720013""","Explorations","=""2726113""","Eligible for Free or Reduced-Price Meals","*","*"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Eligible for Free or Reduced-Price Meals","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc. Family Academy","=""2800113""","Eligible for Free or Reduced-Price Meals",53,19.3
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Eligible for Free or Reduced-Price Meals",88,64.2
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""","Eligible for Free or Reduced-Price Meals","*","*"
"North Branford School District","=""0990011""","North Branford High School","=""0996111""","Eligible for Free or Reduced-Price Meals",36,39.1
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""","Eligible for Free or Reduced-Price Meals",24,27.9
"North Branford School District","=""0990011""","Stanley T. Williams School","=""0990511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""","Eligible for Free or Reduced-Price Meals","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""","Eligible for Free or Reduced-Price Meals","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"North Haven School District","=""1010011""","North Haven High School","=""1016111""","Eligible for Free or Reduced-Price Meals",11,9.0
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""","Eligible for Free or Reduced-Price Meals",10,10.9
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","Eligible for Free or Reduced-Price Meals","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""","Eligible for Free or Reduced-Price Meals",9,27.3
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""","Eligible for Free or Reduced-Price Meals","*","*"
"Shelton School District","=""1260011""","Booth Hill School","=""1261011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Shelton School District","=""1260011""","Elizabeth Shelton School","=""1260511""","Eligible for Free or Reduced-Price Meals","*","*"
"Shelton School District","=""1260011""","Intermediate School","=""1265111""","Eligible for Free or Reduced-Price Meals",13,8.2
"Shelton School District","=""1260011""","Lafayette School","=""1260411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Shelton School District","=""1260011""","Long Hill School","=""1260811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Shelton School District","=""1260011""","Mohegan School","=""1260911""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Eligible for Free or Reduced-Price Meals",66,25.9
"Shelton School District","=""1260011""","Sunnyside School","=""1260611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Eligible for Free or Reduced-Price Meals",8,12.7
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Eligible for Free or Reduced-Price Meals",28,25.0
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Tariffville School","=""1280311""","Eligible for Free or Reduced-Price Meals","*","*"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Eligible for Free or Reduced-Price Meals","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Eligible for Free or Reduced-Price Meals","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Eligible for Free or Reduced-Price Meals","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Eligible for Free or Reduced-Price Meals","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Eligible for Free or Reduced-Price Meals","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Eligible for Free or Reduced-Price Meals","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Eligible for Free or Reduced-Price Meals",13,10.6
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Eligible for Free or Reduced-Price Meals",6,5.5
