"","school_id","year","category","year_score","type","count"
"3780","0280211","2013-14","Students with Disabilities ","2012-13 ","CMT","59.5 "
"3781","0280411","2013-14","Black or African American ","2009-10 ","CMT","N/A "
"3782","0280411","2013-14","Hispanic or Latino ","2009-10 ","CMT","N/A "
"3783","0280411","2013-14","English Language Learners ","2009-10 ","CMT","N/A "
"3784","0280411","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","N/A "
"3785","0280411","2013-14","Students with Disabilities ","2009-10 ","CMT","N/A "
"3786","0280411","2013-14","High Needs ","2009-10 ","CMT","N/A "
"3787","0280411","2013-14","School ","2009-10 ","CMT","N/A "
"3788","0280411","2013-14","Black or African American ","2010-11","CMT","N/A"
"3789","0280411","2013-14","Hispanic or Latino ","2010-11","CMT","N/A"
"3790","0280411","2013-14","English Language Learners ","2010-11","CMT","N/A"
"3791","0280411","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","N/A"
"3792","0280411","2013-14","Students with Disabilities ","2010-11","CMT","N/A"
"3793","0280411","2013-14","High Needs ","2010-11","CMT","N/A"
"3794","0280411","2013-14","School ","2010-11","CMT","N/A"
"3795","0280411","2013-14","Black or African American ","2011-12 ","CMT","N/A "
"3796","0280411","2013-14","Hispanic or Latino ","2011-12 ","CMT","N/A "
"3797","0280411","2013-14","English Language Learners ","2011-12 ","CMT","N/A "
"3798","0280411","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","N/A "
"3799","0280411","2013-14","Students with Disabilities ","2011-12 ","CMT","N/A "
"3800","0280411","2013-14","High Needs ","2011-12 ","CMT","N/A "
"3801","0280411","2013-14","School ","2011-12 ","CMT","N/A "
"3802","0280411","2013-14","Black or African American ","2012-13 ","CMT","N/A "
"3803","0280411","2013-14","Hispanic or Latino ","2012-13 ","CMT","N/A "
"3804","0280411","2013-14","English Language Learners ","2012-13 ","CMT","N/A "
"3805","0280411","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","N/A "
"3806","0280411","2013-14","Students with Disabilities ","2012-13 ","CMT","N/A "
"3807","0280411","2013-14","High Needs ","2012-13 ","CMT","N/A "
"3808","0280411","2013-14","School ","2012-13 ","CMT","N/A "
"3809","0285111","2013-14","","2009-10 ","CMT",""
"3810","0285111","2013-14","Black or African American ","2009-10 ","CMT","83.5 "
"3811","0285111","2013-14","Hispanic or Latino ","2009-10 ","CMT","86.8 "
"3812","0285111","2013-14","English Language Learners ","2009-10 ","CMT",". "
"3813","0285111","2013-14","","2009-10 ","CMT",""
"3814","0285111","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","82.0 "
"3815","0285111","2013-14","Students with Disabilities ","2009-10 ","CMT","60.5 "
"3816","0285111","2013-14","","2010-11","CMT",""
"3817","0285111","2013-14","Black or African American ","2010-11","CMT","83.7"
"3818","0285111","2013-14","Hispanic or Latino ","2010-11","CMT","84.5"
"3819","0285111","2013-14","English Language Learners ","2010-11","CMT","."
"3820","0285111","2013-14","","2010-11","CMT",""
"3821","0285111","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","81.6"
"3822","0285111","2013-14","Students with Disabilities ","2010-11","CMT","63.9"
"3823","0285111","2013-14","","2011-12 ","CMT",""
"3824","0285111","2013-14","Black or African American ","2011-12 ","CMT","80.5 "
"3825","0285111","2013-14","Hispanic or Latino ","2011-12 ","CMT","78.6 "
"3826","0285111","2013-14","English Language Learners ","2011-12 ","CMT",". "
"3827","0285111","2013-14","","2011-12 ","CMT",""
"3828","0285111","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","78.6 "
"3829","0285111","2013-14","Students with Disabilities ","2011-12 ","CMT","66.0 "
"3830","0285111","2013-14","","2012-13 ","CMT",""
"3831","0285111","2013-14","Black or African American ","2012-13 ","CMT",". "
"3832","0285111","2013-14","Hispanic or Latino ","2012-13 ","CMT","82.2 "
"3833","0285111","2013-14","English Language Learners ","2012-13 ","CMT",". "
"3834","0285111","2013-14","","2012-13 ","CMT",""
"3835","0285111","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","80.7 "
"3836","0285111","2013-14","Students with Disabilities ","2012-13 ","CMT","62.9 "
"3837","0286111","201314","Black or African American ","2009-10 ","CMT",". "
"3838","0286111","201314","Hispanic or Latino ","2009-10 ","CMT",". "
"3839","0286111","201314","English Language Learners ","2009-10 ","CMT",". "
"3840","0286111","201314","","2009-10 ","CMT",""
"3841","0286111","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT",". "
"3842","0286111","201314","Students with Disabilities ","2009-10 ","CMT",". "
"3843","0286111","201314","High Needs ","2009-10 ","CMT",". "
"3844","0286111","201314","Black or African American ","2010-11","CMT","."
"3845","0286111","201314","Hispanic or Latino ","2010-11","CMT","."
"3846","0286111","201314","English Language Learners ","2010-11","CMT","."
"3847","0286111","201314","","2010-11","CMT",""
"3848","0286111","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","."
"3849","0286111","201314","Students with Disabilities ","2010-11","CMT","."
"3850","0286111","201314","High Needs ","2010-11","CMT","."
"3851","0286111","201314","Black or African American ","2011-12 ","CMT",". "
"3852","0286111","201314","Hispanic or Latino ","2011-12 ","CMT",". "
"3853","0286111","201314","English Language Learners ","2011-12 ","CMT",". "
"3854","0286111","201314","","2011-12 ","CMT",""
"3855","0286111","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT",". "
"3856","0286111","201314","Students with Disabilities ","2011-12 ","CMT",". "
"3857","0286111","201314","High Needs ","2011-12 ","CMT",". "
"3858","0286111","201314","Black or African American ","2012-13 ","CMT",". "
"3859","0286111","201314","Hispanic or Latino ","2012-13 ","CMT",". "
"3860","0286111","201314","English Language Learners ","2012-13 ","CMT",". "
"3861","0286111","201314","","2012-13 ","CMT",""
"3862","0286111","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT",". "
"3863","0286111","201314","Students with Disabilities ","2012-13 ","CMT",". "
"3864","0286111","201314","High Needs ","2012-13 ","CMT",". "
"3865","0286111","201314","","2009-10 ","CAPT",""
"3866","0286111","201314","Black or African American ","2009-10 ","CAPT",". "
"3867","0286111","201314","Hispanic or Latino ","2009-10 ","CAPT",". "
"3868","0286111","201314","English Language Learners ","2009-10 ","CAPT",". "
"3869","0286111","201314","","2009-10 ","CAPT",""
"3870","0286111","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CAPT","71.9 "
"3871","0286111","201314","Students with Disabilities ","2009-10 ","CAPT","39.3 "
"3872","0286111","201314","","2010-11","CAPT",""
"3873","0286111","201314","Black or African American ","2010-11","CAPT","."
"3874","0286111","201314","Hispanic or Latino ","2010-11","CAPT","."
"3875","0286111","201314","English Language Learners ","2010-11","CAPT","."
"3876","0286111","201314","","2010-11","CAPT",""
"3877","0286111","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CAPT","53.0"
"3878","0286111","201314","Students with Disabilities ","2010-11","CAPT","34.9"
"3879","0286111","201314","","2011-12 ","CAPT",""
"3880","0286111","201314","Black or African American ","2011-12 ","CAPT",". "
"3881","0286111","201314","Hispanic or Latino ","2011-12 ","CAPT",". "
"3882","0286111","201314","English Language Learners ","2011-12 ","CAPT",". "
"3883","0286111","201314","","2011-12 ","CAPT",""
"3884","0286111","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CAPT","66.8 "
"3885","0286111","201314","Students with Disabilities ","2011-12 ","CAPT","50.9 "
"3886","0286111","201314","","2012-13 ","CAPT",""
"3887","0286111","201314","Black or African American ","2012-13 ","CAPT",". "
"3888","0286111","201314","Hispanic or Latino ","2012-13 ","CAPT",". "
"3889","0286111","201314","English Language Learners ","2012-13 ","CAPT",". "
"3890","0286111","201314","","2012-13 ","CAPT",""
"3891","0286111","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CAPT","75.1 "
"3892","0286111","201314","Students with Disabilities ","2012-13 ","CAPT","50.1 "
"3893","0290111","2013-14","","2009-10 ","CMT",""
"3894","0290111","2013-14","Black or African American ","2009-10 ","CMT",". "
"3895","0290111","2013-14","Hispanic or Latino ","2009-10 ","CMT",". "
"3896","0290111","2013-14","English Language Learners ","2009-10 ","CMT",". "
"3897","0290111","2013-14","","2009-10 ","CMT",""
"3898","0290111","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT",". "
"3899","0290111","2013-14","Students with Disabilities ","2009-10 ","CMT",". "
"3900","0290111","2013-14","","2010-11","CMT",""
"3901","0290111","2013-14","Black or African American ","2010-11","CMT","."
"3902","0290111","2013-14","Hispanic or Latino ","2010-11","CMT","."
"3903","0290111","2013-14","English Language Learners ","2010-11","CMT","."
"3904","0290111","2013-14","","2010-11","CMT",""
"3905","0290111","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","."
"3906","0290111","2013-14","Students with Disabilities ","2010-11","CMT","."
"3907","0290111","2013-14","","2011-12 ","CMT",""
"3908","0290111","2013-14","Black or African American ","2011-12 ","CMT",". "
"3909","0290111","2013-14","Hispanic or Latino ","2011-12 ","CMT",". "
"3910","0290111","2013-14","English Language Learners ","2011-12 ","CMT",". "
"3911","0290111","2013-14","","2011-12 ","CMT",""
"3912","0290111","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT",". "
"3913","0290111","2013-14","Students with Disabilities ","2011-12 ","CMT",". "
"3914","0290111","2013-14","","2012-13 ","CMT",""
"3915","0290111","2013-14","Black or African American ","2012-13 ","CMT",". "
"3916","0290111","2013-14","Hispanic or Latino ","2012-13 ","CMT",". "
"3917","0290111","2013-14","English Language Learners ","2012-13 ","CMT",". "
"3918","0290111","2013-14","","2012-13 ","CMT",""
"3919","0290111","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT",". "
"3920","0290111","2013-14","Students with Disabilities ","2012-13 ","CMT",". "
"3921","0300111","2013-14","Black or African American ","2009-10 ","CMT",". "
"3922","0300111","2013-14","Hispanic or Latino ","2009-10 ","CMT",". "
"3923","0300111","2013-14","English Language Learners ","2009-10 ","CMT",". "
"3924","0300111","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","76.2 "
"3925","0300111","2013-14","Students with Disabilities ","2009-10 ","CMT","43.9 "
"3926","0300111","2013-14","High Needs ","2009-10 ","CMT","58.6 "
"3927","0300111","2013-14","School ","2009-10 ","CMT","84.6 "
"3928","0300111","2013-14","Black or African American ","2010-11","CMT","."
"3929","0300111","2013-14","Hispanic or Latino ","2010-11","CMT","."
"3930","0300111","2013-14","English Language Learners ","2010-11","CMT","."
"3931","0300111","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","83.3"
"3932","0300111","2013-14","Students with Disabilities ","2010-11","CMT","46.1"
"3933","0300111","2013-14","High Needs ","2010-11","CMT","67.0"
"3934","0300111","2013-14","School ","2010-11","CMT","86.5"
"3935","0300111","2013-14","Black or African American ","2011-12 ","CMT",". "
"3936","0300111","2013-14","Hispanic or Latino ","2011-12 ","CMT",". "
"3937","0300111","2013-14","English Language Learners ","2011-12 ","CMT",". "
"3938","0300111","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","81.8 "
"3939","0300111","2013-14","Students with Disabilities ","2011-12 ","CMT","45.3 "
"3940","0300111","2013-14","High Needs ","2011-12 ","CMT","68.6 "
"3941","0300111","2013-14","School ","2011-12 ","CMT","87.4 "
"3942","0300111","2013-14","Black or African American ","2012-13 ","CMT",". "
"3943","0300111","2013-14","Hispanic or Latino ","2012-13 ","CMT",". "
"3944","0300111","2013-14","English Language Learners ","2012-13 ","CMT",". "
"3945","0300111","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","80.5 "
"3946","0300111","2013-14","Students with Disabilities ","2012-13 ","CMT","55.7 "
"3947","0300111","2013-14","High Needs ","2012-13 ","CMT","70.7 "
"3948","0300111","2013-14","School ","2012-13 ","CMT","88.9 "
"3949","0310111","2013-14","","2009-10 ","CMT",""
"3950","0310111","2013-14","Black or African American ","2009-10 ","CMT",". "
"3951","0310111","2013-14","Hispanic or Latino ","2009-10 ","CMT",". "
"3952","0310111","2013-14","English Language Learners ","2009-10 ","CMT",". "
"3953","0310111","2013-14","","2009-10 ","CMT",""
"3954","0310111","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT",". "
"3955","0310111","2013-14","Students with Disabilities ","2009-10 ","CMT",". "
"3956","0310111","2013-14","","2010-11","CMT",""
"3957","0310111","2013-14","Black or African American ","2010-11","CMT","."
"3958","0310111","2013-14","Hispanic or Latino ","2010-11","CMT","."
"3959","0310111","2013-14","English Language Learners ","2010-11","CMT","."
"3960","0310111","2013-14","","2010-11","CMT",""
"3961","0310111","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","."
"3962","0310111","2013-14","Students with Disabilities ","2010-11","CMT","."
"3963","0310111","2013-14","","2011-12 ","CMT",""
"3964","0310111","2013-14","Black or African American ","2011-12 ","CMT",". "
"3965","0310111","2013-14","Hispanic or Latino ","2011-12 ","CMT",". "
"3966","0310111","2013-14","English Language Learners ","2011-12 ","CMT",". "
"3967","0310111","2013-14","","2011-12 ","CMT",""
"3968","0310111","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT",". "
"3969","0310111","2013-14","Students with Disabilities ","2011-12 ","CMT",". "
"3970","0310111","2013-14","","2012-13 ","CMT",""
"3971","0310111","2013-14","Black or African American ","2012-13 ","CMT",". "
"3972","0310111","2013-14","Hispanic or Latino ","2012-13 ","CMT",". "
"3973","0310111","2013-14","English Language Learners ","2012-13 ","CMT",". "
"3974","0310111","2013-14","","2012-13 ","CMT",""
"3975","0310111","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT",". "
"3976","0310111","2013-14","Students with Disabilities ","2012-13 ","CMT",". "
"3977","0320211","2013-14","Black or African American ","2009-10 ","CMT","N/A "
"3978","0320211","2013-14","Hispanic or Latino ","2009-10 ","CMT","N/A "
"3979","0320211","2013-14","English Language Learners ","2009-10 ","CMT","N/A "
"3980","0320211","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","N/A "
"3981","0320211","2013-14","Students with Disabilities ","2009-10 ","CMT","N/A "
"3982","0320211","2013-14","High Needs ","2009-10 ","CMT","N/A "
"3983","0320211","2013-14","School ","2009-10 ","CMT","N/A "
"3984","0320211","2013-14","Black or African American ","2010-11","CMT","N/A"
"3985","0320211","2013-14","Hispanic or Latino ","2010-11","CMT","N/A"
"3986","0320211","2013-14","English Language Learners ","2010-11","CMT","N/A"
"3987","0320211","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","N/A"
"3988","0320211","2013-14","Students with Disabilities ","2010-11","CMT","N/A"
"3989","0320211","2013-14","High Needs ","2010-11","CMT","N/A"
"3990","0320211","2013-14","School ","2010-11","CMT","N/A"
"3991","0320211","2013-14","Black or African American ","2011-12 ","CMT","N/A "
"3992","0320211","2013-14","Hispanic or Latino ","2011-12 ","CMT","N/A "
"3993","0320211","2013-14","English Language Learners ","2011-12 ","CMT","N/A "
"3994","0320211","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","N/A "
"3995","0320211","2013-14","Students with Disabilities ","2011-12 ","CMT","N/A "
"3996","0320211","2013-14","High Needs ","2011-12 ","CMT","N/A "
"3997","0320211","2013-14","School ","2011-12 ","CMT","N/A "
"3998","0320211","2013-14","Black or African American ","2012-13 ","CMT","N/A "
"3999","0320211","2013-14","Hispanic or Latino ","2012-13 ","CMT","N/A "
"4000","0320211","2013-14","English Language Learners ","2012-13 ","CMT","N/A "
"4001","0320211","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","N/A "
"4002","0320211","2013-14","Students with Disabilities ","2012-13 ","CMT","N/A "
"4003","0320211","2013-14","High Needs ","2012-13 ","CMT","N/A "
"4004","0320211","2013-14","School ","2012-13 ","CMT","N/A "
"4005","0320411","2013-14","","2009-10 ","CMT",""
"4006","0320411","2013-14","Black or African American ","2009-10 ","CMT",". "
"4007","0320411","2013-14","Hispanic or Latino ","2009-10 ","CMT",". "
"4008","0320411","2013-14","English Language Learners ","2009-10 ","CMT",". "
"4009","0320411","2013-14","","2009-10 ","CMT",""
"4010","0320411","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","77.2 "
"4011","0320411","2013-14","Students with Disabilities ","2009-10 ","CMT","64.9 "
"4012","0320411","2013-14","","2010-11","CMT",""
"4013","0320411","2013-14","Black or African American ","2010-11","CMT","."
"4014","0320411","2013-14","Hispanic or Latino ","2010-11","CMT","76.4"
"4015","0320411","2013-14","English Language Learners ","2010-11","CMT","."
"4016","0320411","2013-14","","2010-11","CMT",""
"4017","0320411","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","76.2"
"4018","0320411","2013-14","Students with Disabilities ","2010-11","CMT","55.7"
"4019","0320411","2013-14","","2011-12 ","CMT",""
"4020","0320411","2013-14","Black or African American ","2011-12 ","CMT",". "
"4021","0320411","2013-14","Hispanic or Latino ","2011-12 ","CMT",". "
"4022","0320411","2013-14","English Language Learners ","2011-12 ","CMT",". "
"4023","0320411","2013-14","","2011-12 ","CMT",""
"4024","0320411","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","76.6 "
"4025","0320411","2013-14","Students with Disabilities ","2011-12 ","CMT","59.8 "
"4026","0320411","2013-14","","2012-13 ","CMT",""
"4027","0320411","2013-14","Black or African American ","2012-13 ","CMT",". "
"4028","0320411","2013-14","Hispanic or Latino ","2012-13 ","CMT","82.4 "
"4029","0320411","2013-14","English Language Learners ","2012-13 ","CMT",". "
"4030","0320411","2013-14","","2012-13 ","CMT",""
"4031","0320411","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","74.7 "
"4032","0320411","2013-14","Students with Disabilities ","2012-13 ","CMT","66.1 "
"4033","0325111","2013-14","","2009-10 ","CMT",""
"4034","0325111","2013-14","Black or African American ","2009-10 ","CMT",". "
"4035","0325111","2013-14","Hispanic or Latino ","2009-10 ","CMT",". "
"4036","0325111","2013-14","English Language Learners ","2009-10 ","CMT",". "
"4037","0325111","2013-14","","2009-10 ","CMT",""
"4038","0325111","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","70.5 "
"4039","0325111","2013-14","Students with Disabilities ","2009-10 ","CMT","57.1 "
"4040","0325111","2013-14","","2010-11","CMT",""
"4041","0325111","2013-14","Black or African American ","2010-11","CMT","."
"4042","0325111","2013-14","Hispanic or Latino ","2010-11","CMT","."
"4043","0325111","2013-14","English Language Learners ","2010-11","CMT","."
"4044","0325111","2013-14","","2010-11","CMT",""
"4045","0325111","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","81.7"
"4046","0325111","2013-14","Students with Disabilities ","2010-11","CMT","58.8"
"4047","0325111","2013-14","","2011-12 ","CMT",""
"4048","0325111","2013-14","Black or African American ","2011-12 ","CMT",". "
"4049","0325111","2013-14","Hispanic or Latino ","2011-12 ","CMT","85.7 "
"4050","0325111","2013-14","English Language Learners ","2011-12 ","CMT",". "
"4051","0325111","2013-14","","2011-12 ","CMT",""
"4052","0325111","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","86.6 "
"4053","0325111","2013-14","Students with Disabilities ","2011-12 ","CMT","65.5 "
"4054","0325111","2013-14","","2012-13 ","CMT",""
"4055","0325111","2013-14","Black or African American ","2012-13 ","CMT",". "
"4056","0325111","2013-14","Hispanic or Latino ","2012-13 ","CMT","82.5 "
"4057","0325111","2013-14","English Language Learners ","2012-13 ","CMT",". "
"4058","0325111","2013-14","","2012-13 ","CMT",""
"4059","0325111","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","84.1 "
"4060","0325111","2013-14","Students with Disabilities ","2012-13 ","CMT","62.3 "
"4061","0326111","201314","Black or African American ","2009-10 ","CMT",". "
"4062","0326111","201314","Hispanic or Latino ","2009-10 ","CMT",". "
"4063","0326111","201314","English Language Learners ","2009-10 ","CMT",". "
"4064","0326111","201314","","2009-10 ","CMT",""
"4065","0326111","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT",". "
"4066","0326111","201314","Students with Disabilities ","2009-10 ","CMT",". "
"4067","0326111","201314","High Needs ","2009-10 ","CMT",". "
"4068","0326111","201314","Black or African American ","2010-11","CMT","."
"4069","0326111","201314","Hispanic or Latino ","2010-11","CMT","."
"4070","0326111","201314","English Language Learners ","2010-11","CMT","."
"4071","0326111","201314","","2010-11","CMT",""
"4072","0326111","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","."
"4073","0326111","201314","Students with Disabilities ","2010-11","CMT","."
"4074","0326111","201314","High Needs ","2010-11","CMT","."
"4075","0326111","201314","Black or African American ","2011-12 ","CMT",". "
"4076","0326111","201314","Hispanic or Latino ","2011-12 ","CMT",". "
"4077","0326111","201314","English Language Learners ","2011-12 ","CMT",". "
"4078","0326111","201314","","2011-12 ","CMT",""
"4079","0326111","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT",". "
"4080","0326111","201314","Students with Disabilities ","2011-12 ","CMT",". "
"4081","0326111","201314","High Needs ","2011-12 ","CMT",". "
"4082","0326111","201314","Black or African American ","2012-13 ","CMT",". "
"4083","0326111","201314","Hispanic or Latino ","2012-13 ","CMT",". "
"4084","0326111","201314","English Language Learners ","2012-13 ","CMT",". "
"4085","0326111","201314","","2012-13 ","CMT",""
"4086","0326111","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT",". "
"4087","0326111","201314","Students with Disabilities ","2012-13 ","CMT",". "
"4088","0326111","201314","High Needs ","2012-13 ","CMT",". "
"4089","0326111","201314","","2009-10 ","CAPT",""
"4090","0326111","201314","Black or African American ","2009-10 ","CAPT",". "
"4091","0326111","201314","Hispanic or Latino ","2009-10 ","CAPT",". "
"4092","0326111","201314","English Language Learners ","2009-10 ","CAPT",". "
"4093","0326111","201314","","2009-10 ","CAPT",""
"4094","0326111","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CAPT",". "
"4095","0326111","201314","Students with Disabilities ","2009-10 ","CAPT","26.9 "
"4096","0326111","201314","","2010-11","CAPT",""
"4097","0326111","201314","Black or African American ","2010-11","CAPT","."
"4098","0326111","201314","Hispanic or Latino ","2010-11","CAPT","."
"4099","0326111","201314","English Language Learners ","2010-11","CAPT","."
"4100","0326111","201314","","2010-11","CAPT",""
"4101","0326111","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CAPT","77.0"
"4102","0326111","201314","Students with Disabilities ","2010-11","CAPT","."
"4103","0326111","201314","","2011-12 ","CAPT",""
"4104","0326111","201314","Black or African American ","2011-12 ","CAPT",". "
"4105","0326111","201314","Hispanic or Latino ","2011-12 ","CAPT",". "
"4106","0326111","201314","English Language Learners ","2011-12 ","CAPT",". "
"4107","0326111","201314","","2011-12 ","CAPT",""
"4108","0326111","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CAPT",". "
"4109","0326111","201314","Students with Disabilities ","2011-12 ","CAPT",". "
"4110","0326111","201314","","2012-13 ","CAPT",""
"4111","0326111","201314","Black or African American ","2012-13 ","CAPT",". "
"4112","0326111","201314","Hispanic or Latino ","2012-13 ","CAPT",". "
"4113","0326111","201314","English Language Learners ","2012-13 ","CAPT",". "
"4114","0326111","201314","","2012-13 ","CAPT",""
"4115","0326111","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CAPT",". "
"4116","0326111","201314","Students with Disabilities ","2012-13 ","CAPT",". "
"4117","0330211","2013-14","Black or African American ","2009-10 ","CMT","N/A "
"4118","0330211","2013-14","Hispanic or Latino ","2009-10 ","CMT","N/A "
"4119","0330211","2013-14","English Language Learners ","2009-10 ","CMT","N/A "
"4120","0330211","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","N/A "
"4121","0330211","2013-14","Students with Disabilities ","2009-10 ","CMT","N/A "
"4122","0330211","2013-14","High Needs ","2009-10 ","CMT","N/A "
"4123","0330211","2013-14","School ","2009-10 ","CMT","N/A "
"4124","0330211","2013-14","Black or African American ","2010-11","CMT","N/A"
"4125","0330211","2013-14","Hispanic or Latino ","2010-11","CMT","N/A"
"4126","0330211","2013-14","English Language Learners ","2010-11","CMT","N/A"
"4127","0330211","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","N/A"
"4128","0330211","2013-14","Students with Disabilities ","2010-11","CMT","N/A"
"4129","0330211","2013-14","High Needs ","2010-11","CMT","N/A"
"4130","0330211","2013-14","School ","2010-11","CMT","N/A"
"4131","0330211","2013-14","Black or African American ","2011-12 ","CMT","N/A "
"4132","0330211","2013-14","Hispanic or Latino ","2011-12 ","CMT","N/A "
"4133","0330211","2013-14","English Language Learners ","2011-12 ","CMT","N/A "
"4134","0330211","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","N/A "
"4135","0330211","2013-14","Students with Disabilities ","2011-12 ","CMT","N/A "
"4136","0330211","2013-14","High Needs ","2011-12 ","CMT","N/A "
"4137","0330211","2013-14","School ","2011-12 ","CMT","N/A "
"4138","0330211","2013-14","Black or African American ","2012-13 ","CMT","N/A "
"4139","0330211","2013-14","Hispanic or Latino ","2012-13 ","CMT","N/A "
"4140","0330211","2013-14","English Language Learners ","2012-13 ","CMT","N/A "
"4141","0330211","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","N/A "
"4142","0330211","2013-14","Students with Disabilities ","2012-13 ","CMT","N/A "
"4143","0330211","2013-14","High Needs ","2012-13 ","CMT","N/A "
"4144","0330211","2013-14","School ","2012-13 ","CMT","N/A "
"4145","0330311","2013-14","","2009-10 ","CMT",""
"4146","0330311","2013-14","Black or African American ","2009-10 ","CMT","67.5 "
"4147","0330311","2013-14","Hispanic or Latino ","2009-10 ","CMT","72.9 "
"4148","0330311","2013-14","English Language Learners ","2009-10 ","CMT","80.0 "
"4149","0330311","2013-14","","2009-10 ","CMT",""
"4150","0330311","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","70.5 "
"4151","0330311","2013-14","Students with Disabilities ","2009-10 ","CMT","43.8 "
"4152","0330311","2013-14","","2010-11","CMT",""
"4153","0330311","2013-14","Black or African American ","2010-11","CMT","69.6"
"4154","0330311","2013-14","Hispanic or Latino ","2010-11","CMT","78.1"
"4155","0330311","2013-14","English Language Learners ","2010-11","CMT","."
"4156","0330311","2013-14","","2010-11","CMT",""
"4157","0330311","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","75.0"
"4158","0330311","2013-14","Students with Disabilities ","2010-11","CMT","49.3"
"4159","0330311","2013-14","","2011-12 ","CMT",""
"4160","0330311","2013-14","Black or African American ","2011-12 ","CMT","77.1 "
"4161","0330311","2013-14","Hispanic or Latino ","2011-12 ","CMT","79.2 "
"4162","0330311","2013-14","English Language Learners ","2011-12 ","CMT",". "
"4163","0330311","2013-14","","2011-12 ","CMT",""
"4164","0330311","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","77.1 "
"4165","0330311","2013-14","Students with Disabilities ","2011-12 ","CMT","53.9 "
"4166","0330311","2013-14","","2012-13 ","CMT",""
"4167","0330311","2013-14","Black or African American ","2012-13 ","CMT","80.4 "
"4168","0330311","2013-14","Hispanic or Latino ","2012-13 ","CMT","69.3 "
"4169","0330311","2013-14","English Language Learners ","2012-13 ","CMT",". "
"4170","0330311","2013-14","","2012-13 ","CMT",""
"4171","0330311","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","72.6 "
"4172","0330311","2013-14","Students with Disabilities ","2012-13 ","CMT","49.4 "
"4173","0335111","2013-14","","2009-10 ","CMT",""
