"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Asian","*","*","N/A","*","*","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Black or African American",13,11.7,12,10.7,12,10.3,13,10.8,8,6.8
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Hispanic/Latino of any race",31,12.0,21,7.4,22,7.2,28,8.7,"*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Two or More Races","*","*","N/A","*","N/A","N/A","*","*","N/A","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","White",11,6.6,6,3.7,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Autism","=""1512911""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Autism","=""1512911""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Autism","=""1512911""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","American Indian or Alaska Native","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Asian","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Black or African American",149,44.7,115,35.5,119,35.6,111,33.4,84,27.6
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Hispanic/Latino of any race",217,35.6,182,29.8,172,29.9,173,28.9,162,25.6
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Native Hawaiian or Other Pacific Islander","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Two or More Races",16,29.1,11,28.2,"*","*",6,18.8,6,20.0
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","White",46,19.7,36,16.0,28,11.5,26,11.9,29,13.0
"Waterbury School District","=""1510011""","North End ESC","=""1511811""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","North End ESC","=""1511811""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","North End ESC","=""1511811""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","North End ESC","=""1511811""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","American Indian or Alaska Native","N/A","*","N/A","*","*","*","*","*","N/A","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Asian","N/A","*","N/A","N/A","N/A","*","*","*","*","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Black or African American",125,33.6,118,33.7,95,32.2,91,32.0,102,37.6
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Hispanic/Latino of any race",162,26.1,166,27.9,133,22.7,133,22.3,136,23.8
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Native Hawaiian or Other Pacific Islander","N/A","*","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Two or More Races",14,45.2,10,37.0,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","White",37,22.3,26,15.6,13,9.1,22,17.7,22,19.6
"Waterbury School District","=""1510011""","Reed ESC","=""1512411""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Reed ESC","=""1512411""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Reed ESC","=""1512411""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","American Indian or Alaska Native","N/A","N/A","N/A","*","N/A","*","N/A","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Black or African American","N/A","N/A",21,20.0,25,21.2,26,21.7,19,17.8
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Hispanic/Latino of any race","N/A","N/A",25,13.0,22,10.4,39,15.2,41,14.8
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Two or More Races","N/A","N/A","*","*","*","*","*","*","N/A","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","White","N/A","N/A","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Black or African American",19,21.1,8,10.1,8,10.3,11,12.4,10,13.3
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Hispanic/Latino of any race",19,14.0,10,9.2,8,6.6,"*","*",8,5.8
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Two or More Races","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","White","*","*","*","*","*","*","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","American Indian or Alaska Native","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Asian","*","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Black or African American",7,7.0,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Hispanic/Latino of any race",7,4.4,"*","*","*","*",6,3.2,7,3.1
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Two or More Races","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","White",6,2.0,"N/A","N/A","*","*",11,3.8,"*","*"
"Waterbury School District","=""1510011""","SAGE","=""3480415""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","American Indian or Alaska Native","N/A","N/A","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","Two or More Races","N/A","*","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","*","*","N/A","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Asian","N/A","*","*","*","N/A","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Black or African American","*","*",11,10.7,24,20.9,15,14.3,8,8.4
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Hispanic/Latino of any race",31,13.3,29,11.6,43,13.8,25,9.1,27,9.1
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Two or More Races","N/A","*","N/A","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","White","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Black or African American","*","*",31,79.5,37,88.1,27,71.1,12,46.2
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Hispanic/Latino of any race",33,62.3,42,76.4,39,76.5,37,80.4,30,69.8
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Two or More Races","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","White","*","*",6,"*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Black or African American",39,20.7,34,18.5,34,20.0,33,21.0,"*","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Hispanic/Latino of any race",48,15.8,26,8.5,39,13.7,39,14.7,21,8.4
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Two or More Races","*","*","*","*","*","*","*","*","N/A","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","White","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Black or African American",11,17.7,10,13.9,15,20.5,"*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Hispanic/Latino of any race",29,12.9,16,6.9,"*","*",21,8.4,15,6.6
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Two or More Races","*","*","*","*","N/A","*","N/A","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","White","*","*","*","*","*","*","*","*","N/A","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Asian","N/A","*","*","*","*","*","N/A","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Black or African American",29,29.6,17,16.3,22,21.6,27,25.2,29,24.0
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Hispanic/Latino of any race",21,21.6,20,17.4,32,26.0,32,24.1,33,25.8
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Two or More Races",7,26.9,"*","*","*","*",6,25.0,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","White",27,12.5,14,6.9,35,15.8,27,13.2,26,13.5
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","American Indian or Alaska Native","*","*","N/A","N/A","*","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Asian","*","*","*","*","N/A","*","N/A","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Black or African American",25,33.3,14,20.6,19,25.7,22,29.3,15,23.4
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Hispanic/Latino of any race",27,29.7,20,20.0,23,27.4,17,19.3,12,11.7
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Native Hawaiian or Other Pacific Islander","N/A","*","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Two or More Races",7,31.8,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","White",17,12.8,12,8.3,20,13.4,"*","*",9,6.7
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","*","N/A","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Asian","N/A","N/A","N/A","N/A","N/A","*","N/A","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Black or African American","N/A","N/A","N/A","N/A","*","*",12,9.8,18,9.5
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A",7,5.6,32,14.0,33,10.4
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Two or More Races","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","White","N/A","N/A","N/A","N/A","*","*","*","*",11,9.2
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Black or African American","*","*","*","*","*","*",6,10.0,"*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Hispanic/Latino of any race",7,4.2,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Two or More Races","N/A","*","N/A","*","N/A","*","*","*","N/A","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","White","*","*","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","*","*","N/A","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Asian","N/A","*","*","*","N/A","N/A","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Black or African American",105,39.8,93,38.6,100,42.7,71,34.1,90,41.1
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Hispanic/Latino of any race",180,32.8,187,33.2,166,30.0,192,32.2,216,35.7
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Native Hawaiian or Other Pacific Islander","*","*","*","*","N/A","N/A","N/A","*","N/A","N/A"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Two or More Races","*","*",13,33.3,8,28.6,"*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","White",36,16.4,43,19.4,41,19.8,36,18.2,37,19.7
"Waterbury School District","=""1510011""","Wilby ESC","=""1511711""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Wilby ESC","=""1511711""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Wilby ESC","=""1511711""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Wilby ESC","=""1511711""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Wilby ESC","=""1511711""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","American Indian or Alaska Native","N/A","N/A","N/A","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Asian","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Black or African American",221,43.5,251,51.4,222,49.3,163,40.1,197,52.0
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Hispanic/Latino of any race",235,35.6,293,42.7,310,45.3,277,39.9,324,49.8
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Native Hawaiian or Other Pacific Islander","*","*","*","*","*","*","*","*","N/A","N/A"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Two or More Races",10,47.6,19,61.3,13,50.0,13,41.9,12,54.5
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","White",34,23.4,44,32.4,51,36.2,34,26.6,48,37.5
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","American Indian or Alaska Native","N/A","*","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Asian","N/A","*","N/A","*","*","*","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Black or African American","*","*","*","*",22,18.2,27,23.9,23,20.9
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Hispanic/Latino of any race",18,7.3,17,6.5,32,11.5,46,16.6,27,9.7
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Two or More Races","N/A","*","N/A","*","*","*",6,"*","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","White","*","*","*","*","*","*",9,34.6,"*","*"
"Waterford School District","=""1520011""","Autism Class","=""1521111""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Waterford School District","=""1520011""","Autism Class","=""1521111""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterford School District","=""1520011""","Avery Point Transition Program","=""1520311""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterford School District","=""1520011""","Avery Point Transition Program","=""1520311""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterford School District","=""1520011""","Avery Point Transition Program","=""1520311""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","American Indian or Alaska Native","N/A","*","*","*","*","*","*","*","N/A","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Asian","*","*","*","*","N/A","N/A","N/A","N/A","*","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Black or African American",6,20.0,"*","*","*","*","*","*",6,28.6
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Hispanic/Latino of any race",12,26.7,7,14.6,8,15.4,11,15.7,8,11.0
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Native Hawaiian or Other Pacific Islander","N/A","*","N/A","*","N/A","*","N/A","N/A","N/A","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Two or More Races","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","White",45,8.2,35,6.3,39,7.3,41,7.8,41,7.7
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","Asian","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","Black or African American","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","Hispanic/Latino of any race","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","White","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Black or African American","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Two or More Races","*","*","N/A","*","*","*","N/A","*","N/A","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","White","*","*","*","*",6,2.1,7,2.6,"*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","American Indian or Alaska Native","*","*","*","*","N/A","*","N/A","*","N/A","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","Asian","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","Black or African American","N/A","*","N/A","*","*","*","*","*","N/A","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","Hispanic/Latino of any race","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","Two or More Races","N/A","*","*","*","*","*","*","*","N/A","N/A"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","White","*","*","N/A","N/A","*","*","N/A","N/A","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","American Indian or Alaska Native","*","*","N/A","*","N/A","*","N/A","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Asian","*","*","*","*","N/A","N/A","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Black or African American","*","*","*","*","*","*",6,14.0,"*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Hispanic/Latino of any race",10,14.1,11,15.5,12,16.9,15,23.4,16,23.2
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Two or More Races","N/A","*","N/A","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","White",70,9.7,53,8.0,57,9.1,57,8.7,45,7.0
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","American Indian or Alaska Native","N/A","*","N/A","N/A","N/A","*","N/A","*","N/A","N/A"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Asian","N/A","*","*","*","*","*","N/A","*","N/A","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Black or African American","N/A","*","N/A","*","*","*","N/A","*","N/A","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Hispanic/Latino of any race","*","*","*","*","*","*","N/A","N/A","*","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Two or More Races","N/A","*","N/A","*","*","*","*","*","N/A","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","White","*","*","*","*",6,2.4,"*","*","*","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","Asian","N/A","*","*","*","N/A","*","*","*","N/A","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","Black or African American","N/A","*","N/A","*","N/A","*","N/A","*","*","*"
