"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Torrington School District","=""1430011""","East TPS - PreK - Reg Ed","=""1432211""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Torrington School District","=""1430011""","East TPS - PreK - Reg Ed","=""1432211""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Torrington School District","=""1430011""","Forbes School","=""1430211""","Female",9,5.2,8,4.4,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""","Male",23,11.3,32,14.8,"*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Female","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Male","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Torrington School District","=""1430011""","Pre-K SpEd","=""1431611""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Torrington School District","=""1430011""","Pre-K SpEd","=""1431611""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","Female","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"Torrington School District","=""1430011""","Southwest School","=""1430811""","Male","*","*","*","*","*","*","*","*",10,5.9
"Torrington School District","=""1430011""","Torringford / ABC","=""1432411""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Torrington School District","=""1430011""","Torringford Community Outreach","=""1432311""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Torrington School District","=""1430011""","Torringford Community Outreach","=""1432311""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","Female","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torringford School","=""1430911""","Male","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Female",82,15.6,50,9.7,35,7.2,61,13.1,47,10.9
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Male",186,32.2,133,22.6,124,21.5,124,23.4,106,19.9
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Female",36,6.7,41,7.9,46,9.2,29,6.3,37,7.7
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Male",124,21.5,123,22.2,113,20.4,85,15.4,105,19.4
"Torrington School District","=""1430011""","Vogel-Wetmore / Reach","=""1431711""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Female","*","*","*","*",6,2.4,"*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Male","*","*","*","*",22,8.8,"*","*","*","*"
"Torrington School District","=""1430011""","Vogel-Wetmore/Outreach PreK","=""1431911""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Torrington School District","=""1430011""","Vogel-Wetmore/Outreach PreK","=""1431911""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Female","N/A","N/A","*","*","*","*","*","*",12,19.7
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Male","*","*","*","*","*","*","*","*",27,39.7
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Female","N/A","N/A","N/A","N/A","*","*","*","*","N/A","N/A"
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Male",11,4.1,"*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Female","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Male","N/A","N/A","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Female","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Male","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Female","*","*","N/A","N/A","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Male","*","*",11,2.7,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Female","*","*","*","*","N/A","N/A","*","*","*","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Male","*","*","*","*",6,1.5,"*","*","*","*"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Female","N/A","N/A","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Male","*","*","*","*","*","*","*","*","N/A","N/A"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Male","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Male","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","Male","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Female",9,0.8,9,0.8,8,0.7,10,0.9,11,1.0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Male",62,5.9,63,6.0,59,5.9,40,4.0,25,2.5
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Male","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Male","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Male","N/A","*","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Male","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Male","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""","Male","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""","Male","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""","Male","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""","Male","N/A","*","N/A","*","N/A","N/A","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""","Male","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A"
"Unified School District #2","=""3470015""","Children''s Place School","=""3470115""","Male",20,48.8,29,70.7,"N/A","N/A","N/A","N/A","N/A","N/A"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Male","N/A","N/A","N/A","N/A",33,61.1,12,30.8,10,34.5
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Female","*","*","N/A","N/A","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Male","*","*","N/A","*","N/A","N/A","*","*","*","*"
"Unified School District #2","=""3470015""","Virtual Academy","=""3470215""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Unified School District #2","=""3470015""","Virtual Academy","=""3470215""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Female","N/A","N/A","N/A","N/A","*","*","*","*","N/A","N/A"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Male",42,37.2,43,32.3,"*","*","*","*",46,65.7
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Female","*","*","*","*","*","*","*","*","N/A","N/A"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Male","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Female","*","*","N/A","N/A","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Male","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Female","N/A","N/A","N/A","N/A","N/A","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Male","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Female","N/A","N/A","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Male","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","Female","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","Male","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Female","*","*","*","*","*","*","N/A","N/A","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Male","*","*","*","*","*","*",7,4.3,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Female",75,15.1,68,14.4,77,16.6,60,13.5,64,14.4
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Male",110,21.1,110,22.9,90,19.9,103,24.4,101,25.9
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Female","N/A","N/A","*","*","N/A","N/A","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Male",12,6.0,"*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","VPS PreK Collaborative - YMCA","=""1460711""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Vernon School District","=""1460011""","VPS PreK Collaborative - YMCA","=""1460711""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Female",37,10.1,26,7.2,19,5.8,19,6.1,32,9.7
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Male",70,18.9,55,15.4,37,10.9,41,11.5,51,14.2
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Female","*","*","N/A","N/A","N/A","N/A","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Male","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Female","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Male","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""","Female","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""","Male","*","*","*","*","N/A","N/A","*","*","*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Female",18,4.9,7,2.1,10,2.9,13,3.8,"N/A","N/A"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Male",42,12.6,43,12.7,38,10.8,29,8.4,"N/A","N/A"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",9,2.4
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",44,12.2
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Female","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Male","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","*"
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""","Female","N/A","N/A","N/A","N/A","*","*","*","*","N/A","N/A"
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""","Male","N/A","N/A","*","*","N/A","N/A","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","Male","*","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Wallingford School District","=""1480011""","Highland School","=""1480211""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Wallingford School District","=""1480011""","Highland School","=""1480211""","Male","*","*","N/A","N/A","*","*","*","*",6,3.7
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Female",8,2.1,11,3.1,6,1.8,10,2.8,"*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Male",19,5.1,31,8.8,27,7.9,35,10.0,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Female",61,9.7,48,7.4,42,6.9,36,6.0,21,3.6
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Male",108,22.0,100,20.9,98,20.3,70,14.6,53,11.0
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Female",30,6.4,33,6.9,18,3.9,20,4.5,7,1.6
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Male",84,18.8,68,15.4,59,13.4,47,11.3,28,6.8
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""","Female","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""","Male","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""","Female","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""","Male","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Female","N/A","N/A","*","*","N/A","N/A","N/A","N/A","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Male","*","*","*","*",10,6.3,8,5.1,"*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Female","*","*","*","*","N/A","N/A","*","*","N/A","N/A"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Male","*","*","*","*",7,3.8,"*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Female","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Male","*","*","*","*","N/A","N/A","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Female","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Male","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Female",7,2.7,"*","*",7,2.6,"*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Male",18,6.0,"*","*",35,11.4,"*","*","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",12,11.7
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",15,17.6
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Female",14,5.2,8,3.7,10,3.6,9,3.1,8,4.0
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Male",36,11.5,31,13.5,26,8.9,38,13.0,21,9.7
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Female",8,3.3,8,3.4,13,5.5,12,5.0,11,4.7
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Male",32,12.2,28,10.0,45,16.3,49,18.0,32,12.9
"Waterbury School District","=""1510011""","Carrington ESC","=""1511911""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Carrington ESC","=""1511911""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Female","*","*","*","*","*","*",7,2.8,8,3.1
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Male","*","*","*","*","*","*",20,8.4,18,7.2
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Crosby Autism","=""1514511""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Crosby Autism","=""1514511""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Female",281,42.1,263,37.0,234,34.3,199,31.9,199,35.0
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Male",365,49.5,353,46.0,298,39.9,275,39.6,324,47.4
"Waterbury School District","=""1510011""","Crosby NVCC (Waterbury Transition Learning Center)","=""1514011""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Crosby NVCC (Waterbury Transition Learning Center)","=""1514011""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Female",28,10.4,"*","*",23,8.5,24,9.0,18,7.1
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Male",62,23.0,"*","*",88,29.4,38,14.3,49,16.9
"Waterbury School District","=""1510011""","Duggan CBL","=""1513611""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Duggan CBL","=""1513611""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Female",15,7.9,14,6.7,22,9.8,13,5.4,9,4.1
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Male",41,19.8,30,13.0,31,13.4,33,14.6,29,11.6
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Female",70,76.9,64,66.0,65,73.0,69,75.8,55,73.3
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Male",100,66.2,107,72.3,101,68.2,111,77.1,93,80.2
"Waterbury School District","=""1510011""","Excel II","=""1513811""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Female","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Male","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Female","*","*",9,3.7,21,8.0,15,6.0,10,3.8
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Male","*","*",38,14.7,48,19.0,50,18.5,32,11.6
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Female",22,10.5,11,4.3,10,4.1,20,8.0,9,3.8
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Male",32,15.0,32,12.7,40,14.7,62,22.9,39,15.2
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Female",22,5.9,15,4.2,18,4.8,19,4.9,11,3.6
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Male",57,14.5,81,19.3,63,14.6,54,12.0,47,12.7
"Waterbury School District","=""1510011""","Hopeville Bilingual","=""1514211""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Hopeville Bilingual","=""1514211""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Female","*","*",10,4.1,7,2.7,12,4.7,"*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Male","*","*",18,7.6,29,12.8,26,10.4,"*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Female",228,33.9,224,34.5,173,27.6,216,33.4,198,29.7
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Male",335,44.4,311,41.4,273,38.3,313,44.8,281,41.1
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Female","*","*","*","*","*","*","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Male","*","*","*","*","*","*",6,1.9,"*","*"
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Female",8,3.1,6,2.3,"*","*",15,5.3,"*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Male",51,16.8,33,10.4,"*","*",43,12.6,"*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Autism","=""1512911""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Autism","=""1512911""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Female",163,25.7,132,21.7,121,20.2,120,20.2,103,16.7
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Male",269,41.8,214,34.0,205,33.7,202,32.7,181,29.6
"Waterbury School District","=""1510011""","North End ESC","=""1511811""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","North End ESC","=""1511811""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Female",149,26.7,145,27.1,104,20.4,89,19.2,94,20.0
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Male",189,28.9,175,27.9,145,25.5,160,27.4,174,33.0
"Waterbury School District","=""1510011""","Reed ESC","=""1512411""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Reed ESC","=""1512411""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Female","N/A","N/A",18,11.0,18,9.7,21,10.6,14,7.3
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Male","N/A","N/A",31,18.0,36,18.8,50,21.6,51,21.3
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Female",9,6.4,6,4.6,"*","*","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Male",33,23.1,21,16.9,"*","*",15,9.9,"*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Female","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Male","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","SAGE","=""3480415""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
