"District","District Code","School","School Code","Gender","Count","%"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Female","N/A","N/A"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Male","N/A","N/A"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Female","N/A","N/A"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Male","N/A","N/A"
"Meriden School District","=""0800011""","Hanover School","=""0800311""","Female","N/A","N/A"
"Meriden School District","=""0800011""","Hanover School","=""0800311""","Male","N/A","N/A"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","Female","N/A","N/A"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","Male","N/A","N/A"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","Female","N/A","N/A"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","Male","N/A","N/A"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","Female","N/A","N/A"
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","Male","N/A","N/A"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","Female","N/A","N/A"
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","Male","N/A","N/A"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Female","N/A","N/A"
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Male","N/A","N/A"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","Female","N/A","N/A"
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","Male","N/A","N/A"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","Female","N/A","N/A"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","Male","N/A","N/A"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","Female","N/A","N/A"
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","Male","N/A","N/A"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Female","N/A","N/A"
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","Male","N/A","N/A"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Female","N/A","N/A"
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""","Male","N/A","N/A"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Female","N/A","N/A"
"Newington School District","=""0940011""","John Paterson School","=""0940811""","Male","N/A","N/A"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Female","N/A","N/A"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""","Male","N/A","N/A"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Female","N/A","N/A"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""","Male","N/A","N/A"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Female","N/A","N/A"
"Newington School District","=""0940011""","Newington High School","=""0946111""","Male","N/A","N/A"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Female","N/A","N/A"
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""","Male","N/A","N/A"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""","Female","N/A","N/A"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""","Male","N/A","N/A"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Female","N/A","N/A"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Male","N/A","N/A"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","Female","N/A","N/A"
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""","Male","N/A","N/A"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","Female","N/A","N/A"
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","Male","N/A","N/A"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","Female","N/A","N/A"
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""","Male","N/A","N/A"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","Female","N/A","N/A"
"Ridgefield School District","=""1180011""","Barlow Mountain Elementary School","=""1180811""","Male","N/A","N/A"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","Female","N/A","N/A"
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","Male","N/A","N/A"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","Female","N/A","N/A"
"Ridgefield School District","=""1180011""","East Ridge Middle School","=""1185111""","Male","N/A","N/A"
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""","Female","N/A","N/A"
"Ridgefield School District","=""1180011""","Farmingville Elementary School","=""1180411""","Male","N/A","N/A"
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","Female","N/A","N/A"
"Ridgefield School District","=""1180011""","Ridgebury Elementary School","=""1180311""","Male","N/A","N/A"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Female","N/A","N/A"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Male","N/A","N/A"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","Female","N/A","N/A"
"Ridgefield School District","=""1180011""","Scotland Elementary School","=""1180511""","Male","N/A","N/A"
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","Female","N/A","N/A"
"Ridgefield School District","=""1180011""","Scotts Ridge Middle School","=""1185211""","Male","N/A","N/A"
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","Female","N/A","N/A"
"Ridgefield School District","=""1180011""","Veterans Park Elementary School","=""1180211""","Male","N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","Female","N/A","N/A"
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","Male","N/A","N/A"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","Female","N/A","N/A"
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","Male","N/A","N/A"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","Female","N/A","N/A"
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","Male","N/A","N/A"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Female","N/A","N/A"
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Male","N/A","N/A"
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","Female","N/A","N/A"
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","Male","N/A","N/A"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Female","N/A","N/A"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Male","N/A","N/A"
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","Female","N/A","N/A"
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","Male","N/A","N/A"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Female","N/A","N/A"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Male","N/A","N/A"
"East Hampton School District","=""0420011""","Center School","=""0420311""","Female","N/A","N/A"
"East Hampton School District","=""0420011""","Center School","=""0420311""","Male","N/A","N/A"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Female","N/A","N/A"
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","Male","N/A","N/A"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","Female","N/A","N/A"
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","Male","N/A","N/A"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","Female","N/A","N/A"
"East Hampton School District","=""0420011""","Memorial School","=""0420111""","Male","N/A","N/A"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Female","N/A","N/A"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Male","N/A","N/A"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Female","N/A","N/A"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Male","N/A","N/A"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","Female","N/A","N/A"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","Male","N/A","N/A"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Female","N/A","N/A"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Male","N/A","N/A"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Female","N/A","N/A"
"Guilford School District","=""0600011""","Guilford High School","=""0606111""","Male","N/A","N/A"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","Female","N/A","N/A"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","Male","N/A","N/A"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","Female","N/A","N/A"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","Male","N/A","N/A"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","Female","N/A","N/A"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","Male","N/A","N/A"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","Female","N/A","N/A"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","Male","N/A","N/A"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Female","N/A","N/A"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Male","N/A","N/A"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","Female","N/A","N/A"
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","Male","N/A","N/A"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Female","N/A","N/A"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Male","N/A","N/A"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","Female","N/A","N/A"
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","Male","N/A","N/A"
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""","Female","N/A","N/A"
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""","Male","N/A","N/A"
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","Female","N/A","N/A"
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""","Male","N/A","N/A"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Female","N/A","N/A"
"Portland School District","=""1130011""","Portland High School","=""1136111""","Male","N/A","N/A"
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","Female","N/A","N/A"
"Portland School District","=""1130011""","Portland Middle School","=""1135111""","Male","N/A","N/A"
"Portland School District","=""1130011""","Valley View School","=""1130211""","Female","N/A","N/A"
"Portland School District","=""1130011""","Valley View School","=""1130211""","Male","N/A","N/A"
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","Female","N/A","N/A"
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","Male","N/A","N/A"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","Female","N/A","N/A"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","Male","N/A","N/A"
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""","Female","N/A","N/A"
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""","Male","N/A","N/A"
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""","Female","N/A","*"
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""","Male","N/A","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Female","N/A","N/A"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Male","N/A","N/A"
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""","Female","N/A","N/A"
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""","Male","N/A","N/A"
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""","Female","N/A","N/A"
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""","Male","N/A","N/A"
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""","Female","N/A","N/A"
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""","Male","N/A","N/A"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","Female","N/A","N/A"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","Male","N/A","N/A"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Female","N/A","N/A"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Male","N/A","N/A"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","Female","N/A","N/A"
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","Male","N/A","N/A"
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","Female","N/A","N/A"
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""","Male","N/A","N/A"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Female","N/A","N/A"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Male","N/A","N/A"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","Female","N/A","N/A"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","Male","N/A","N/A"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","Female","N/A","N/A"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","Male","N/A","N/A"
"Regional School District 06","=""2060012""","Stepping Stones Preschool Program","=""2068012""","Female","N/A","*"
"Regional School District 06","=""2060012""","Stepping Stones Preschool Program","=""2068012""","Male","N/A","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Female","N/A","N/A"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Male","N/A","N/A"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","Female","N/A","N/A"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","Male","N/A","N/A"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Female","N/A","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Male","N/A","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""","Female","N/A","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""","Male","N/A","*"
"Regional School District 07","=""2070012""","LINKS","=""2079212""","Female","N/A","*"
"Regional School District 07","=""2070012""","LINKS","=""2079212""","Male","N/A","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Female","N/A","N/A"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Male","N/A","N/A"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","Female","N/A","N/A"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","Male","N/A","N/A"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Female","N/A","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Male","N/A","*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","J. M. Wright Technical High School","=""9002116""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","J. M. Wright Technical High School","=""9002116""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Male","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Female","N/A","N/A"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Male","N/A","N/A"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Female","N/A","N/A"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Male","N/A","N/A"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Female","N/A","N/A"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Male","N/A","N/A"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Female","N/A","N/A"
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Male","N/A","N/A"
"Windsor School District","=""1640011""","Clover Street School","=""1640111""","Female","N/A","N/A"
"Windsor School District","=""1640011""","Clover Street School","=""1640111""","Male","N/A","N/A"
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","Female","N/A","N/A"
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","Male","N/A","N/A"
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""","Female","N/A","N/A"
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""","Male","N/A","N/A"
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""","Female","N/A","N/A"
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""","Male","N/A","N/A"
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""","Female","N/A","N/A"
"Windsor School District","=""1640011""","Roger Wolcott Early Child Center","=""1641011""","Male","N/A","N/A"
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","Female","N/A","N/A"
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","Male","N/A","N/A"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Female","N/A","N/A"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Male","N/A","N/A"
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""","Female","N/A","N/A"
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""","Male","N/A","N/A"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""","Female","N/A","N/A"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""","Male","N/A","N/A"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Female","N/A","N/A"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Male","N/A","N/A"
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","Female","N/A","N/A"
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","Male","N/A","N/A"
"Wolcott School District","=""1660011""","Alcott School","=""1660611""","Female","N/A","N/A"
"Wolcott School District","=""1660011""","Alcott School","=""1660611""","Male","N/A","N/A"
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""","Female","N/A","N/A"
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""","Male","N/A","N/A"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","Female","N/A","N/A"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","Male","N/A","N/A"
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""","Female","N/A","N/A"
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""","Male","N/A","N/A"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Female","N/A","N/A"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Male","N/A","N/A"
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""","Female","N/A","N/A"
"Woodbridge School District","=""1670011""","Beecher Road Intermediate School","=""1670211""","Male","N/A","N/A"
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""","Female","N/A","N/A"
"Woodbridge School District","=""1670011""","Beecher Road Primary School","=""1670111""","Male","N/A","N/A"
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""","Female","N/A","N/A"
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""","Male","N/A","N/A"
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""","Female","N/A","N/A"
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""","Male","N/A","N/A"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Female","N/A","N/A"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Male","N/A","N/A"
"Windham School District","=""1630011""","Comm Based PreK","=""1638741""","Female","N/A","*"
"Windham School District","=""1630011""","Comm Based PreK","=""1638741""","Male","N/A","*"
"Windham School District","=""1630011""","Early Headstart","=""1638011""","Female","N/A","N/A"
"Windham School District","=""1630011""","Early Headstart","=""1638011""","Male","N/A","N/A"
"Windham School District","=""1630011""","Eastern Regional Academy/Windham","=""1639011""","Female","N/A","*"
"Windham School District","=""1630011""","Eastern Regional Academy/Windham","=""1639011""","Male","N/A","N/A"
"Windham School District","=""1630011""","Head Start","=""1638641""","Female","N/A","*"
"Windham School District","=""1630011""","Head Start","=""1638641""","Male","N/A","*"
"Windham School District","=""1630011""","Natchaug School","=""1630111""","Female","N/A","N/A"
"Windham School District","=""1630011""","Natchaug School","=""1630111""","Male","N/A","N/A"
"Windham School District","=""1630011""","North Windham School","=""1630311""","Female","N/A","N/A"
"Windham School District","=""1630011""","North Windham School","=""1630311""","Male","N/A","N/A"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""","Female","N/A","N/A"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""","Male","N/A","N/A"
"Windham School District","=""1630011""","Windham Center School","=""1630511""","Female","N/A","N/A"
"Windham School District","=""1630011""","Windham Center School","=""1630511""","Male","N/A","N/A"
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""","Female","N/A","N/A"
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""","Male","N/A","N/A"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Female","N/A","N/A"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Male","N/A","N/A"
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","Female","N/A","N/A"
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","Bergin Correctional Institution","=""3361715""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Male","N/A","*"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Male","N/A","*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","Gates Correctional Institution","=""3360515""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","Webster Correctional Institution","=""3361415""","Male","N/A","*"
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""","Male","N/A","N/A"
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""","Female","N/A","N/A"
"Department of Mental Health and Addiction Services","=""3370015""","Cedarcrest Regional Hosp - Blue Hills Hosp. Substance Ab","=""3370315""","Female","N/A","*"
"Department of Mental Health and Addiction Services","=""3370015""","Cedarcrest Regional Hosp - Blue Hills Hosp. Substance Ab","=""3370315""","Male","N/A","*"
"Department of Mental Health and Addiction Services","=""3370015""","Connecticut Valley Hospital","=""3370215""","Female","N/A","*"
"Department of Mental Health and Addiction Services","=""3370015""","Connecticut Valley Hospital","=""3370215""","Male","N/A","*"
"Unified School District #2","=""3470015""","Children''s Place School","=""3470115""","Female","N/A","N/A"
"Unified School District #2","=""3470015""","Children''s Place School","=""3470115""","Male","N/A","*"
"Unified School District #2","=""3470015""","High Meadows","=""3476515""","Male","N/A","N/A"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Female","N/A","N/A"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Male","N/A","N/A"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Male","N/A","N/A"
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""","Female","N/A","N/A"
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""","Male","N/A","N/A"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""","Female","N/A","N/A"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""","Male","N/A","N/A"
