"District","District Code","School","School Code","Free/Reduced Price Meal Eligibility","Count","%"
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""","Eligible for Free or Reduced-Price Meals","*","*"
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""","Eligible for Free or Reduced-Price Meals",24,12.2
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""","Eligible for Free or Reduced-Price Meals",6,8.2
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""","Eligible for Free or Reduced-Price Meals","*","*"
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""","Eligible for Free or Reduced-Price Meals","*","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""","Eligible for Free or Reduced-Price Meals","*","*"
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""","Eligible for Free or Reduced-Price Meals","*","*"
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""","Eligible for Free or Reduced-Price Meals",14,13.9
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""","Eligible for Free or Reduced-Price Meals",7,9.2
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Eligible for Free or Reduced-Price Meals",39,9.0
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Eligible for Free or Reduced-Price Meals",36,6.7
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Eligible for Free or Reduced-Price Meals",56,12.0
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Eligible for Free or Reduced-Price Meals",25,7.4
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Eligible for Free or Reduced-Price Meals",464,38.6
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Eligible for Free or Reduced-Price Meals",110,19.6
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Eligible for Free or Reduced-Price Meals",49,11.6
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Eligible for Free or Reduced-Price Meals",151,71.6
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Eligible for Free or Reduced-Price Meals",66,13.9
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Eligible for Free or Reduced-Price Meals",44,10.5
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Eligible for Free or Reduced-Price Meals",79,10.8
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Eligible for Free or Reduced-Price Meals",34,7.4
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Eligible for Free or Reduced-Price Meals",386,37.1
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Eligible for Free or Reduced-Price Meals",18,5.8
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Eligible for Free or Reduced-Price Meals",39,7.2
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Eligible for Free or Reduced-Price Meals",305,28.7
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Eligible for Free or Reduced-Price Meals",238,25.1
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Eligible for Free or Reduced-Price Meals",52,14.2
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Eligible for Free or Reduced-Price Meals",21,9.1
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Eligible for Free or Reduced-Price Meals",74,15.1
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Eligible for Free or Reduced-Price Meals",79,81.4
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Eligible for Free or Reduced-Price Meals",82,16.5
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Eligible for Free or Reduced-Price Meals",31,9.1
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Eligible for Free or Reduced-Price Meals",59,23.8
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Eligible for Free or Reduced-Price Meals",49,28.0
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Eligible for Free or Reduced-Price Meals",11,5.4
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Eligible for Free or Reduced-Price Meals",6,2.1
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Eligible for Free or Reduced-Price Meals",295,31.7
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Eligible for Free or Reduced-Price Meals",548,47.4
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Eligible for Free or Reduced-Price Meals",60,14.2
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","Eligible for Free or Reduced-Price Meals",11,7.5
"Windham School District","=""1630011""","Early Headstart","=""1638011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Windham School District","=""1630011""","Natchaug School","=""1630111""","Eligible for Free or Reduced-Price Meals",38,12.5
"Windham School District","=""1630011""","North Windham School","=""1630311""","Eligible for Free or Reduced-Price Meals",30,8.0
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""","Eligible for Free or Reduced-Price Meals",14,5.6
"Windham School District","=""1630011""","Windham Center School","=""1630511""","Eligible for Free or Reduced-Price Meals",13,5.7
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Eligible for Free or Reduced-Price Meals",196,45.7
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","Eligible for Free or Reduced-Price Meals",181,33.4
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""","Eligible for Free or Reduced-Price Meals","*","*"
"Winchester School District","=""1620011""","WISE Academy","=""1620111""","Eligible for Free or Reduced-Price Meals",10,"*"
"Windsor School District","=""1640011""","Clover Street School","=""1640111""","Eligible for Free or Reduced-Price Meals",8,7.1
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","Eligible for Free or Reduced-Price Meals",19,11.6
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""","Eligible for Free or Reduced-Price Meals",8,5.6
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""","Eligible for Free or Reduced-Price Meals",9,9.3
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","Eligible for Free or Reduced-Price Meals",80,27.7
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Eligible for Free or Reduced-Price Meals",108,27.5
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Eligible for Free or Reduced-Price Meals",28,17.4
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""","Eligible for Free or Reduced-Price Meals",105,23.9
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""","Eligible for Free or Reduced-Price Meals",9,9.6
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Eligible for Free or Reduced-Price Meals",55,55.6
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Eligible for Free or Reduced-Price Meals","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Eligible for Free or Reduced-Price Meals",30,10.7
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Eligible for Free or Reduced-Price Meals",36,16.1
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","Eligible for Free or Reduced-Price Meals",9,12.2
"Learn","=""2450014""","Learn Special Education","=""2459014""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Eligible for Free or Reduced-Price Meals",7,10.0
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Eligible for Free or Reduced-Price Meals",12,4.9
"Learn","=""2450014""","The Friendship School","=""2450214""","Eligible for Free or Reduced-Price Meals","*","*"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Eligible for Free or Reduced-Price Meals",50,11.3
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Eligible for Free or Reduced-Price Meals",12,10.2
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Eligible for Free or Reduced-Price Meals",16,13.3
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","Eligible for Free or Reduced-Price Meals",27,17.4
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Eligible for Free or Reduced-Price Meals",14,14.7
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Eligible for Free or Reduced-Price Meals",30,14.0
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Eligible for Free or Reduced-Price Meals",6,3.5
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Eligible for Free or Reduced-Price Meals","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Eligible for Free or Reduced-Price Meals","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Eligible for Free or Reduced-Price Meals",23,9.3
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Eligible for Free or Reduced-Price Meals",15,8.5
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Eligible for Free or Reduced-Price Meals",108,32.7
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Eligible for Free or Reduced-Price Meals","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Eligible for Free or Reduced-Price Meals",44,14.6
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Eligible for Free or Reduced-Price Meals","*","*"
"Willington School District","=""1600011""","Center School","=""1600111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""","Eligible for Free or Reduced-Price Meals","*","*"
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""","Eligible for Free or Reduced-Price Meals","*","*"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""","Eligible for Free or Reduced-Price Meals","*","*"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""","Eligible for Free or Reduced-Price Meals","*","*"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""","Eligible for Free or Reduced-Price Meals","*","*"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""","Eligible for Free or Reduced-Price Meals",7,8.5
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""","Eligible for Free or Reduced-Price Meals",18,14.5
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""","Eligible for Free or Reduced-Price Meals",24,10.7
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""","Eligible for Free or Reduced-Price Meals","*","*"
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Eligible for Free or Reduced-Price Meals",73,29.2
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering Elementary","=""2410714""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Eligible for Free or Reduced-Price Meals","*","*"
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Eligible for Free or Reduced-Price Meals","*","*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Eligible for Free or Reduced-Price Meals",74,33.6
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Eligible for Free or Reduced-Price Meals",29,14.7
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Eligible for Free or Reduced-Price Meals",29,50.0
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","Eligible for Free or Reduced-Price Meals",28,13.5
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Eligible for Free or Reduced-Price Meals",49,16.6
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Eligible for Free or Reduced-Price Meals","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","Eligible for Free or Reduced-Price Meals","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Eligible for Free or Reduced-Price Meals",94,34.1
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","Eligible for Free or Reduced-Price Meals","*","*"
"Capitol Region Education Council","=""2410014""","River Street Early Learning Center (Site 2)","=""2419514""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""","Eligible for Free or Reduced-Price Meals","*","*"
"Capitol Region Education Council","=""2410014""","Soundbridge","=""2419114""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","Eligible for Free or Reduced-Price Meals",18,15.3
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","Eligible for Free or Reduced-Price Meals",51,18.0
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","Eligible for Free or Reduced-Price Meals","*","*"
"Education Connection","=""2420014""","Education Connection Special Education","=""2429014""","Eligible for Free or Reduced-Price Meals",11,52.4
"EdAdvance","=""2420014""","EdAdvance Headstart","=""2428014""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Developmental Learning Center (DLC)","=""2439214""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Preschool-Primary Learning Center (PLC)","=""2439114""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cooperative Educational Services","=""2430014""","School Readiness","=""2438014""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Eligible for Free or Reduced-Price Meals","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","Eligible for Free or Reduced-Price Meals",19,27.1
"Torrington School District","=""1430011""","East School","=""1430111""","Eligible for Free or Reduced-Price Meals","*","*"
"Torrington School District","=""1430011""","Forbes School","=""1430211""","Eligible for Free or Reduced-Price Meals",14,6.0
"Torrington School District","=""1430011""","Southwest School","=""1430811""","Eligible for Free or Reduced-Price Meals",6,3.1
"Torrington School District","=""1430011""","Torringford School","=""1430911""","Eligible for Free or Reduced-Price Meals","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Eligible for Free or Reduced-Price Meals",97,21.0
"Torrington School District","=""1430011""","Torrington Middle School","=""1435111""","Eligible for Free or Reduced-Price Meals",122,22.4
"Torrington School District","=""1430011""","Vogel-Wetmore School","=""1431311""","Eligible for Free or Reduced-Price Meals",24,5.8
"Trumbull School District","=""1440011""","Booth Hill School","=""1440111""","Eligible for Free or Reduced-Price Meals","*","*"
"Trumbull School District","=""1440011""","Daniels Farm School","=""1440811""","Eligible for Free or Reduced-Price Meals","*","*"
"Trumbull School District","=""1440011""","Frenchtown Elementary School","=""1441011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Trumbull School District","=""1440011""","Hillcrest Middle School","=""1445211""","Eligible for Free or Reduced-Price Meals","*","*"
"Trumbull School District","=""1440011""","Jane Ryan School","=""1440411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Trumbull School District","=""1440011""","Madison Middle School","=""1445111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Trumbull School District","=""1440011""","Middlebrook School","=""1440311""","Eligible for Free or Reduced-Price Meals","*","*"
"Trumbull School District","=""1440011""","Tashua School","=""1440911""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Eligible for Free or Reduced-Price Meals",16,9.3
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""","Eligible for Free or Reduced-Price Meals","*","*"
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""","Eligible for Free or Reduced-Price Meals","*","*"
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Westport School District","=""1580011""","Green's Farms School","=""1580411""","Eligible for Free or Reduced-Price Meals","*","*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""","Eligible for Free or Reduced-Price Meals","*","*"
"Westport School District","=""1580011""","Long Lots School","=""1580711""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""","Eligible for Free or Reduced-Price Meals",10,12.0
"Westport School District","=""1580011""","Stepping Stones Preschool","=""1588011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 17","=""2170012""","Burr District Elementary School","=""2170212""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 17","=""2170012""","Haddam Elementary School","=""2170112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","Eligible for Free or Reduced-Price Meals",15,16.9
"Regional School District 17","=""2170012""","Killingworth Elementary School","=""2170312""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 18","=""2180012""","Center School","=""2180312""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 18","=""2180012""","Lyme Consolidated School","=""2180112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme Middle School","=""2185112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 18","=""2180012""","Mile Creek School","=""2180212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Eligible for Free or Reduced-Price Meals",28,14.1
"Tolland School District","=""1420011""","Birch Grove Primary School","=""1420111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Eligible for Free or Reduced-Price Meals",8,11.3
"Tolland School District","=""1420011""","Tolland Intermediate School","=""1420211""","Eligible for Free or Reduced-Price Meals","*","*"
"Tolland School District","=""1420011""","Tolland Middle School","=""1425111""","Eligible for Free or Reduced-Price Meals","*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""","Eligible for Free or Reduced-Price Meals","*","*"
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""","Eligible for Free or Reduced-Price Meals",35,5.9
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""","Eligible for Free or Reduced-Price Meals",9,5.1
"West Haven School District","=""1560011""","Forest School","=""1560311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","Eligible for Free or Reduced-Price Meals",133,22.9
"West Haven School District","=""1560011""","Life Skills","=""1560111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"West Haven School District","=""1560011""","Savin Rock Community School","=""1561411""","Eligible for Free or Reduced-Price Meals",6,1.4
"West Haven School District","=""1560011""","Seth G. Haley School","=""1560411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"West Haven School District","=""1560011""","Washington School","=""1561211""","Eligible for Free or Reduced-Price Meals","*","*"
"West Haven School District","=""1560011""","West Haven High School","=""1566111""","Eligible for Free or Reduced-Price Meals",180,21.0
"Weston School District","=""1570011""","Hurlbutt Elementary School","=""1570111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""","Eligible for Free or Reduced-Price Meals","*","*"
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Weston School District","=""1570011""","Weston Middle School","=""1575111""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 15","=""2150012""","Memorial Middle School","=""2155212""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 15","=""2150012""","Middlebury Elementary School","=""2150612""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Eligible for Free or Reduced-Price Meals",12,18.5
"Regional School District 15","=""2150012""","Pomperaug School","=""2150512""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 15","=""2150012""","Rochambeau Middle School","=""2155112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 16","=""2160012""","Algonquin School","=""2160312""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 16","=""2160012""","Community School","=""2160212""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Regional School District 16","=""2160012""","Long River Middle School","=""2165112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Eligible for Free or Reduced-Price Meals",28,25.9
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Eligible for Free or Reduced-Price Meals",45,9.8
"Stratford School District","=""1380011""","Chapel School","=""1380311""","Eligible for Free or Reduced-Price Meals",11,3.6
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","Eligible for Free or Reduced-Price Meals",49,18.6
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Eligible for Free or Reduced-Price Meals","*","*"
"Stratford School District","=""1380011""","Franklin School","=""1380411""","Eligible for Free or Reduced-Price Meals",12,5.4
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","Eligible for Free or Reduced-Price Meals",51,16.7
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""","Eligible for Free or Reduced-Price Meals","*","*"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","Eligible for Free or Reduced-Price Meals",15,12.1
"Stratford School District","=""1380011""","Nichols School","=""1380911""","Eligible for Free or Reduced-Price Meals",13,5.4
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","Eligible for Free or Reduced-Price Meals",17,4.6
"Stratford School District","=""1380011""","Secondary STEPS Program","=""1389111""","Eligible for Free or Reduced-Price Meals",7,"*"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","Eligible for Free or Reduced-Price Meals",17,10.4
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Eligible for Free or Reduced-Price Meals",75,16.0
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","Eligible for Free or Reduced-Price Meals",10,6.9
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","Eligible for Free or Reduced-Price Meals","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Eligible for Free or Reduced-Price Meals",9,9.6
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","Eligible for Free or Reduced-Price Meals",8,10.4
"Thomaston School District","=""1400011""","Black Rock School","=""1400111""","Eligible for Free or Reduced-Price Meals","*","*"
"Thomaston School District","=""1400011""","Thomaston Center School","=""1400211""","Eligible for Free or Reduced-Price Meals","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Eligible for Free or Reduced-Price Meals",14,15.9
"Thompson School District","=""1410011""","Mary R. Fisher Elementary School","=""1410111""","Eligible for Free or Reduced-Price Meals",10,6.4
"Thompson School District","=""1410011""","Thompson Middle School","=""1415111""","Eligible for Free or Reduced-Price Meals",15,13.3
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Eligible for Free or Reduced-Price Meals",12,14.6
"West Hartford School District","=""1550011""","Achieve","=""1559111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Eligible for Free or Reduced-Price Meals","*","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Eligible for Free or Reduced-Price Meals","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Eligible for Free or Reduced-Price Meals",9,11.4
