"District","District Code","School","School Code","Free/Reduced Price Meal Eligibility","Count","%"
"Waterbury School District","=""1510011""","Reed ESC","=""1512411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Eligible for Free or Reduced-Price Meals",59,15.4
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Eligible for Free or Reduced-Price Meals",17,7.9
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Eligible for Free or Reduced-Price Meals",12,3.7
"Waterbury School District","=""1510011""","SAGE","=""3480415""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Eligible for Free or Reduced-Price Meals",38,9.2
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Eligible for Free or Reduced-Price Meals",37,64.9
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Eligible for Free or Reduced-Price Meals",37,10.5
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Eligible for Free or Reduced-Price Meals",20,7.1
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Eligible for Free or Reduced-Price Meals",63,27.2
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Eligible for Free or Reduced-Price Meals",29,15.6
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Eligible for Free or Reduced-Price Meals",52,10.2
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Eligible for Free or Reduced-Price Meals",312,35.6
"Waterbury School District","=""1510011""","Wilby ESC","=""1511711""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Eligible for Free or Reduced-Price Meals",449,51.7
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""","Eligible for Free or Reduced-Price Meals",11,55.0
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Eligible for Free or Reduced-Price Meals",56,14.3
"Waterford School District","=""1520011""","Autism Class","=""1521111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Eligible for Free or Reduced-Price Meals",29,18.4
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","Eligible for Free or Reduced-Price Meals","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Eligible for Free or Reduced-Price Meals",37,27.4
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Windsor Locks School District","=""1650011""","North Street School","=""1650111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Windsor Locks School District","=""1650011""","Pine Meadow Academy","=""1650611""","Eligible for Free or Reduced-Price Meals","*","*"
"Windsor Locks School District","=""1650011""","RISE Transition Academy","=""1650211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Windsor Locks School District","=""1650011""","South Elementary School","=""1650411""","Eligible for Free or Reduced-Price Meals","*","*"
"Windsor Locks School District","=""1650011""","Windsor Locks High School","=""1656111""","Eligible for Free or Reduced-Price Meals",49,29.9
"Windsor Locks School District","=""1650011""","Windsor Locks Middle School","=""1655111""","Eligible for Free or Reduced-Price Meals",27,18.5
"Wolcott School District","=""1660011""","ABC Classroom","=""1660311""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Wolcott School District","=""1660011""","Alcott School","=""1660611""","Eligible for Free or Reduced-Price Meals","*","*"
"Wolcott School District","=""1660011""","Frisbie School","=""1660211""","Eligible for Free or Reduced-Price Meals","*","*"
"Wolcott School District","=""1660011""","Phoenix Program","=""1660411""","Eligible for Free or Reduced-Price Meals","*","*"
"Wolcott School District","=""1660011""","Tyrrell Middle School","=""1665111""","Eligible for Free or Reduced-Price Meals",9,8.0
"Wolcott School District","=""1660011""","Wakelee School","=""1660511""","Eligible for Free or Reduced-Price Meals","*","*"
"Wolcott School District","=""1660011""","Wolcott High School","=""1666111""","Eligible for Free or Reduced-Price Meals",32,16.1
"Woodbridge School District","=""1670011""","Beecher Road School","=""1670311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Woodstock School District","=""1690011""","Woodstock Elementary School","=""1690211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Woodstock School District","=""1690011""","Woodstock Middle School","=""1695111""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 01","=""2010012""","ALPSS","=""2010512""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Eligible for Free or Reduced-Price Meals",18,18.6
"Regional School District 01","=""2010012""","LEAPSS","=""2010412""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 01","=""2010012""","SELC","=""2010312""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 01","=""2010012""","TOTAL","=""2010212""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","Eligible for Free or Reduced-Price Meals","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Eligible for Free or Reduced-Price Meals","*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","Eligible for Free or Reduced-Price Meals","*","*"
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","Eligible for Free or Reduced-Price Meals",6,5.0
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","Eligible for Free or Reduced-Price Meals",26,13.9
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","Eligible for Free or Reduced-Price Meals",8,9.2
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Eligible for Free or Reduced-Price Meals",48,20.5
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Eligible for Free or Reduced-Price Meals","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""","Eligible for Free or Reduced-Price Meals",68,16.6
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","Eligible for Free or Reduced-Price Meals",54,19.7
"Explorations District","=""2720013""","Explorations","=""2726113""","Eligible for Free or Reduced-Price Meals",9,22.5
"Trailblazers Academy District","=""2780013""","Trailblazers Academy","=""2785113""","Eligible for Free or Reduced-Price Meals",37,29.6
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Eligible for Free or Reduced-Price Meals",239,27.3
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Eligible for Free or Reduced-Price Meals",32,21.8
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","Eligible for Free or Reduced-Price Meals",196,24.3
"Achievement First Hartford Academy Inc. District","=""2880013""","Achievement First Hartford Academy Inc.","=""2880113""","Eligible for Free or Reduced-Price Meals",241,23.6
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Eligible for Free or Reduced-Price Meals",94,16.7
"Path Academy District","=""2930013""","Path Academy","=""2930113""","Eligible for Free or Reduced-Price Meals",18,14.6
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","Eligible for Free or Reduced-Price Meals",61,23.5
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","Eligible for Free or Reduced-Price Meals",65,36.3
"Booker T. Washington Academy District","=""2950013""","Booker T. Washington Academy","=""2950113""","Eligible for Free or Reduced-Price Meals",20,13.2
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""","Eligible for Free or Reduced-Price Meals",47,14.5
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","Eligible for Free or Reduced-Price Meals",81,23.3
"New Haven School District","=""0930011""","Beecher School","=""0930311""","Eligible for Free or Reduced-Price Meals",41,12.9
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""","Eligible for Free or Reduced-Price Meals",8,2.9
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""","Eligible for Free or Reduced-Price Meals",25,10.4
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""","Eligible for Free or Reduced-Price Meals",38,14.6
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""","Eligible for Free or Reduced-Price Meals",23,9.8
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""","Eligible for Free or Reduced-Price Meals",61,15.0
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""","Eligible for Free or Reduced-Price Meals",19,4.7
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""","Eligible for Free or Reduced-Price Meals",35,10.6
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""","Eligible for Free or Reduced-Price Meals",6,3.1
"New Haven School District","=""0930011""","Domus Academy","=""0935611""","Eligible for Free or Reduced-Price Meals",23,67.6
"New Haven School District","=""0930011""","Early Learning Center","=""0938111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""","Eligible for Free or Reduced-Price Meals",40,14.3
"New Haven School District","=""0930011""","Edgewood School","=""0931211""","Eligible for Free or Reduced-Price Meals",34,19.4
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""","Eligible for Free or Reduced-Price Meals",21,17.4
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""","Eligible for Free or Reduced-Price Meals",27,5.3
"New Haven School District","=""0930011""","Headstart","=""0938011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Haven School District","=""0930011""","Helene Grant HeadStart","=""0938311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Haven School District","=""0930011""","High School In The Community","=""0936611""","Eligible for Free or Reduced-Price Meals",31,17.3
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""","Eligible for Free or Reduced-Price Meals",51,14.4
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""","Eligible for Free or Reduced-Price Meals",58,14.1
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""","Eligible for Free or Reduced-Price Meals",36,27.3
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""","Eligible for Free or Reduced-Price Meals",67,10.9
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""","Eligible for Free or Reduced-Price Meals",14,4.8
"New Haven School District","=""0930011""","John S. Martinez School","=""0930811""","Eligible for Free or Reduced-Price Meals","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""","Eligible for Free or Reduced-Price Meals",43,11.1
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""","Eligible for Free or Reduced-Price Meals",63,20.5
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""","Eligible for Free or Reduced-Price Meals",29,10.1
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""","Eligible for Free or Reduced-Price Meals",55,21.8
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""","Eligible for Free or Reduced-Price Meals",20,9.4
"New Haven School District","=""0930011""","NHPS Self Contained Autism","=""0934411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Haven School District","=""0930011""","NHPS Self Contained Intellectually Disabled","=""0935011""","Eligible for Free or Reduced-Price Meals","*","*"
"New Haven School District","=""0930011""","NHPS Self Contained Multi-Handicapped","=""0934511""","Eligible for Free or Reduced-Price Meals","*","*"
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","Eligible for Free or Reduced-Price Meals",6,3.9
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""","Eligible for Free or Reduced-Price Meals","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""","Eligible for Free or Reduced-Price Meals",30,41.7
"New Haven School District","=""0930011""","New Light High School","=""0932611""","Eligible for Free or Reduced-Price Meals","*","*"
"New Haven School District","=""0930011""","Off-Campus Classroom Program (OCC)","=""0937311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"New Haven School District","=""0930011""","Quinnipiac Real World Math STEM School","=""0933511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""","Eligible for Free or Reduced-Price Meals",7,10.9
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""","Eligible for Free or Reduced-Price Meals",82,25.1
"New Haven School District","=""0930011""","Sound School","=""0936711""","Eligible for Free or Reduced-Price Meals",11,9.4
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""","Eligible for Free or Reduced-Price Meals",11,3.8
"New Haven School District","=""0930011""","Truman School","=""0932911""","Eligible for Free or Reduced-Price Meals",8,2.4
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""","Eligible for Free or Reduced-Price Meals",8,4.6
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""","Eligible for Free or Reduced-Price Meals",72,25.5
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""","Eligible for Free or Reduced-Price Meals",93,11.8
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""","Eligible for Free or Reduced-Price Meals","*","*"
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","Eligible for Free or Reduced-Price Meals","*","*"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Eligible for Free or Reduced-Price Meals",53,18.9
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Eligible for Free or Reduced-Price Meals",84,27.6
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Eligible for Free or Reduced-Price Meals",6,3.3
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","Eligible for Free or Reduced-Price Meals","*","*"
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Plainville School District","=""1100011""","Linden Street School","=""1100211""","Eligible for Free or Reduced-Price Meals",7,3.7
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""","Eligible for Free or Reduced-Price Meals",16,8.9
"Plainville School District","=""1100011""","Plainville High School","=""1106111""","Eligible for Free or Reduced-Price Meals",59,23.5
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""","Eligible for Free or Reduced-Price Meals",6,7.5
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Apples PreK","=""1350111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","Eligible for Free or Reduced-Price Meals",54,16.3
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Stamford School District","=""1350011""","Dolan School","=""1355311""","Eligible for Free or Reduced-Price Meals",20,7.5
"Stamford School District","=""1350011""","Hart School","=""1352211""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Individuals Achieving Independence","=""1350211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Eligible for Free or Reduced-Price Meals",9,2.6
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Eligible for Free or Reduced-Price Meals",7,1.9
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Preschool Team","=""1358011""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Eligible for Free or Reduced-Price Meals",60,12.8
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Eligible for Free or Reduced-Price Meals",17,4.3
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Eligible for Free or Reduced-Price Meals",23,6.3
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Eligible for Free or Reduced-Price Meals",153,15.4
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Eligible for Free or Reduced-Price Meals",9,3.5
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Eligible for Free or Reduced-Price Meals","*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Eligible for Free or Reduced-Price Meals",9,2.6
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Eligible for Free or Reduced-Price Meals",98,9.0
"Stamford School District","=""1350011""","Westover School","=""1351411""","Eligible for Free or Reduced-Price Meals","*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Eligible for Free or Reduced-Price Meals",6,3.8
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Eligible for Free or Reduced-Price Meals","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Eligible for Free or Reduced-Price Meals","*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Eligible for Free or Reduced-Price Meals",8,8.2
"Stonington School District","=""1370011""","SAILS","=""1370711""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stonington School District","=""1370011""","Stonington BOE Pre-School","=""1370111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Eligible for Free or Reduced-Price Meals",39,30.0
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Eligible for Free or Reduced-Price Meals","*","*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","Eligible for Free or Reduced-Price Meals",26,9.2
"Windham School District","=""1630011""","Early Headstart","=""1638011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Windham School District","=""1630011""","Natchaug School","=""1630111""","Eligible for Free or Reduced-Price Meals",22,7.4
"Windham School District","=""1630011""","North Windham ASD Program","=""1630811""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Windham School District","=""1630011""","North Windham School","=""1630311""","Eligible for Free or Reduced-Price Meals",20,5.1
"Windham School District","=""1630011""","Sweeney Medically Fragile Program","=""1630911""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""","Eligible for Free or Reduced-Price Meals",7,2.9
"Windham School District","=""1630011""","Windham Center School","=""1630511""","Eligible for Free or Reduced-Price Meals",16,6.8
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Windham School District","=""1630011""","Windham Early Childhood Tuckie Road","=""1631011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Eligible for Free or Reduced-Price Meals",162,34.0
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","Eligible for Free or Reduced-Price Meals",165,32.0
"Windsor School District","=""1640011""","Clover Street School","=""1640111""","Eligible for Free or Reduced-Price Meals",13,10.7
"Windsor School District","=""1640011""","Community Based Transition Academy","=""1640211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Windsor School District","=""1640011""","Expulsion","=""1640411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","Eligible for Free or Reduced-Price Meals",19,13.7
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""","Eligible for Free or Reduced-Price Meals",14,9.2
"Windsor School District","=""1640011""","Plato Credit Recovery","=""1640611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""","Eligible for Free or Reduced-Price Meals","*","*"
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","Eligible for Free or Reduced-Price Meals",71,26.4
"Windsor School District","=""1640011""","Spark","=""1640311""","Eligible for Free or Reduced-Price Meals","*","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Eligible for Free or Reduced-Price Meals",126,31.7
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Eligible for Free or Reduced-Price Meals",36,17.9
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""","Eligible for Free or Reduced-Price Meals",98,21.6
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""","Eligible for Free or Reduced-Price Meals",10,8.8
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Eligible for Free or Reduced-Price Meals",57,52.3
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Eligible for Free or Reduced-Price Meals","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Eligible for Free or Reduced-Price Meals",23,7.0
"Cooperative Educational Services","=""2430014""","Developmental Learning Center (DLC)","=""2439214""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Preschool-Primary Learning Center (PLC)","=""2439114""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cooperative Educational Services","=""2430014""","RISE Transitional Program","=""2439314""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Cooperative Educational Services","=""2430014""","School Readiness","=""2438014""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Eligible for Free or Reduced-Price Meals","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","Eligible for Free or Reduced-Price Meals",27,30.3
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Eligible for Free or Reduced-Price Meals",61,21.9
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","Eligible for Free or Reduced-Price Meals",18,17.8
"Learn","=""2450014""","Goodwin College Early Childhood Interdistrict Magnet School","=""2450314""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Learn","=""2450014""","Learn ABA Program at Center School","=""2451214""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Learn","=""2450014""","Learn Haynes Elementary Intensive Program","=""2451114""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Learn","=""2450014""","Learn High School ABA at MS","=""2450614""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Learn","=""2450014""","Learn Kelly Middle School Intensive Program","=""2450914""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Learn","=""2450014""","Learn Pathways Program","=""2450514""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Learn","=""2450014""","Learn SAILS Middle School Program","=""2450814""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Learn","=""2450014""","Learn SAILS Program at Salem","=""2451014""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Eligible for Free or Reduced-Price Meals",10,12.0
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Eligible for Free or Reduced-Price Meals",15,5.3
"Learn","=""2450014""","The Friendship School","=""2450214""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Eligible for Free or Reduced-Price Meals","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Eligible for Free or Reduced-Price Meals","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Eligible for Free or Reduced-Price Meals",20,26.7
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Eligible for Free or Reduced-Price Meals",15,20.5
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","Eligible for Free or Reduced-Price Meals",60,11.7
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","Eligible for Free or Reduced-Price Meals","*","*"
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""","Eligible for Free or Reduced-Price Meals","*","*"
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Mansfield School District","=""0780011""","Mansfield Middle School School","=""0785111""","Eligible for Free or Reduced-Price Meals",7,5.8
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","Eligible for Free or Reduced-Price Meals","*","*"
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""","Eligible for Free or Reduced-Price Meals",8,1.8
"Meriden School District","=""0800011""","Community Classroom Collaborative-Meriden School District","=""0800211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""","Eligible for Free or Reduced-Price Meals",145,19.3
"Meriden School District","=""0800011""","Hanover School","=""0800311""","Eligible for Free or Reduced-Price Meals","*","*"
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""","Eligible for Free or Reduced-Price Meals","*","*"
"Meriden School District","=""0800011""","John Barry School","=""0800511""","Eligible for Free or Reduced-Price Meals",7,1.7
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""","Eligible for Free or Reduced-Price Meals",78,15.0
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""","Eligible for Free or Reduced-Price Meals",11,2.5
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""","Eligible for Free or Reduced-Price Meals",147,21.2
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""","Eligible for Free or Reduced-Price Meals",15,3.4
"Meriden School District","=""0800011""","STARS-Meriden School District","=""0800611""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
